INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2023/06/19
HORA LOCAL      : 22:38:27
LATITUD         : -13.090
LONGITUD        : -76.780
PROFUNDIDAD     : 49.0 km
MAGNITUD        : M4.5
DIST. EPICENTRAL: 122.9 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2023/06/20 03:38:36 UTC
NUMERO DE MUESTRAS         : 9836
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    0.5912         0.6932        0.9178

              Z              N              E
         -0.035987       -0.021825       -0.063743
         -0.092761       -0.025850       -0.037064
         -0.087171        0.033172        0.021074
         -0.006566        0.092244        0.057026
          0.054630        0.084910        0.044184
          0.049840        0.023609        0.000587
          0.026930       -0.027327       -0.024292
          0.001954       -0.043236       -0.007294
         -0.049124       -0.047184        0.024810
         -0.086129       -0.045785        0.040657
         -0.047097       -0.026824        0.027091
          0.032526       -0.011586       -0.017752
          0.065708       -0.044355       -0.055028
          0.034071       -0.119081       -0.024102
         -0.019098       -0.151001        0.041979
         -0.043420       -0.052758        0.025992
          0.010003        0.143503       -0.069278
          0.125395        0.273707       -0.087741
          0.169457        0.209273        0.010574
          0.050275        0.010643        0.058799
         -0.109033       -0.150602       -0.016559
         -0.137630       -0.181335       -0.053085
         -0.081889       -0.108977        0.047152
         -0.083704        0.004787        0.134689
         -0.098901        0.103775        0.081213
          0.000416        0.135518       -0.015414
          0.145773        0.087475       -0.033270
          0.169297        0.004659       -0.010951
          0.081248       -0.061066       -0.014550
         -0.000781       -0.089061       -0.015590
         -0.072995       -0.072969        0.006978
         -0.158935       -0.014855        0.008110
         -0.158769        0.056989       -0.020203
         -0.017192        0.102573       -0.030832
          0.121040        0.096479       -0.028753
          0.126018        0.021794       -0.054845
          0.074074       -0.108387       -0.071420
          0.059545       -0.194608       -0.017107
          0.028665       -0.118914        0.050054
         -0.051809        0.068320        0.030207
         -0.088963        0.159572       -0.030392
         -0.046796        0.074550       -0.003581
         -0.011391       -0.023112        0.097985
         -0.009459       -0.000385        0.135301
          0.015343        0.039004        0.061345
          0.042153       -0.032429       -0.025701
          0.010470       -0.129510       -0.034648
         -0.025849       -0.105336        0.020984
          0.012556        0.009401        0.057613
          0.064513        0.084640        0.002261
          0.032040        0.091008       -0.118847
         -0.041807        0.081056       -0.176105
         -0.052861        0.066359       -0.098155
         -0.006672        0.026074        0.005596
          0.014853       -0.029439       -0.005409
         -0.011139       -0.073869       -0.093742
         -0.038275       -0.096414       -0.116245
         -0.028859       -0.091520       -0.038278
          0.015035       -0.054198        0.061477
          0.062477        0.010466        0.136426
          0.067312        0.081241        0.187762
          0.008511        0.107560        0.185194
         -0.066612        0.037335        0.095701
         -0.080457       -0.090037       -0.032423
         -0.023591       -0.136376       -0.105146
          0.025467       -0.028065       -0.088141
          0.003865        0.129972       -0.017492
         -0.048365        0.177724        0.065001
         -0.043389        0.085143        0.121284
          0.033018       -0.042878        0.094788
          0.100988       -0.095667       -0.029090
          0.087023       -0.045147       -0.151351
          0.006231        0.051095       -0.149731
         -0.064794        0.093281       -0.045168
         -0.067939        0.019859        0.022673
         -0.010558       -0.117133       -0.008383
          0.040317       -0.190803       -0.057531
          0.017890       -0.148207       -0.044774
         -0.053955       -0.066161        0.004797
         -0.061101       -0.017354        0.031221
          0.042900        0.030624        0.032069
          0.132988        0.114613        0.045403
          0.084796        0.176910        0.085297
         -0.012163        0.154712        0.117858
          0.007269        0.078482        0.087134
          0.087427        0.006373       -0.020668
          0.033981       -0.057101       -0.128107
         -0.134951       -0.117466       -0.132501
         -0.202391       -0.135630       -0.044780
         -0.118507       -0.074984        0.017203
         -0.046685        0.029935        0.012429
         -0.029199        0.099227        0.036515
          0.058344        0.098097        0.127678
          0.187624        0.059173        0.163615
          0.171403        0.012617        0.070228
          0.027749       -0.039531       -0.028325
         -0.016600       -0.070695       -0.022287
          0.056358       -0.044662       -0.010127
          0.017470        0.006287       -0.096469
         -0.162258        0.020186       -0.172808
         -0.218764        0.009283       -0.117106
         -0.046701        0.013390       -0.040538
          0.120474       -0.003395       -0.087455
          0.091230       -0.077583       -0.147710
         -0.035909       -0.130391       -0.044838
         -0.098553       -0.069946        0.125995
         -0.082225        0.048997        0.149358
         -0.033400        0.101261        0.067520
          0.031490        0.074028        0.086071
          0.084234        0.051314        0.184378
          0.096940        0.055865        0.156231
          0.093169        0.025098       -0.006317
          0.087400       -0.053767       -0.100175
          0.034757       -0.085692       -0.067083
         -0.067966       -0.002225       -0.057417
         -0.123620        0.106588       -0.135168
         -0.071338        0.093277       -0.184822
          0.011455       -0.031777       -0.126199
          0.029612       -0.108261       -0.016200
         -0.000156       -0.063585        0.067431
         -0.018296       -0.001657        0.101421
         -0.021675       -0.003554        0.096606
         -0.015033        0.010548        0.091625
          0.029830        0.114405        0.122705
          0.084387        0.194605        0.152755
          0.051963        0.097548        0.102470
         -0.063063       -0.105301       -0.015064
         -0.105829       -0.186482       -0.080250
         -0.001186       -0.088801       -0.032479
          0.102919        0.016482        0.035936
          0.059756        0.021706        0.013091
         -0.044242        0.010464       -0.080492
         -0.052689        0.031181       -0.147788
         -0.003865       -0.018838       -0.149799
         -0.027044       -0.167809       -0.098996
         -0.089582       -0.239669       -0.003650
         -0.069788       -0.097932        0.087761
          0.013238        0.138737        0.095148
          0.052457        0.263585        0.049162
          0.047560        0.236417        0.072144
          0.062005        0.143639        0.137947
          0.072850        0.025219        0.071962
          0.026073       -0.109488       -0.117050
         -0.037796       -0.181478       -0.180480
         -0.050382       -0.117955       -0.029948
         -0.031237        0.011058        0.091742
         -0.021622        0.067221       -0.008831
          0.007561        0.034219       -0.184281
          0.065805        0.015283       -0.197262
          0.068577        0.052399       -0.048716
         -0.015102        0.068944        0.097583
         -0.064615        0.012235        0.150947
         -0.003621       -0.052539        0.119766
          0.053349       -0.042265        0.032121
          0.002285        0.016177       -0.053970
         -0.078792        0.019272       -0.063258
         -0.098221       -0.068394       -0.013714
         -0.079387       -0.152287       -0.008551
         -0.023633       -0.121903       -0.050966
          0.098678       -0.001758       -0.012781
          0.178013        0.077184        0.130451
          0.085048        0.052056        0.214353
         -0.060620       -0.010381        0.142330
         -0.060436       -0.026441        0.031673
          0.019863        0.018016       -0.006552
          0.007014        0.082234       -0.026156
         -0.041032        0.097609       -0.084933
          0.013519        0.018818       -0.137288
          0.091695       -0.100311       -0.166559
          0.064304       -0.152807       -0.216403
          0.010378       -0.123330       -0.241954
          0.035867       -0.082579       -0.140074
          0.047886       -0.044386        0.042878
         -0.043315        0.028858        0.138324
         -0.111386        0.099163        0.104144
         -0.039613        0.098205        0.054762
          0.042167        0.072095        0.051673
         -0.021343        0.109799        0.050576
         -0.134040        0.167337        0.035912
         -0.117972        0.132601        0.033284
         -0.003555        0.017482        0.020424
          0.058388       -0.067731       -0.022315
          0.043161       -0.079785       -0.028697
          0.027109       -0.061091        0.048245
          0.022788       -0.050013        0.124251
         -0.004283       -0.058957        0.109126
         -0.027977       -0.086321        0.058992
          0.004284       -0.100782        0.071897
          0.069627       -0.067525        0.111245
          0.097536       -0.007121        0.073388
          0.081328        0.028814       -0.022207
          0.075314        0.037355       -0.060772
          0.083216        0.055617       -0.034861
          0.044130        0.084664       -0.056257
         -0.053864        0.095575       -0.138982
         -0.138368        0.099113       -0.147430
         -0.153795        0.129346       -0.029252
         -0.121600        0.165847        0.078101
         -0.085451        0.147415        0.065133
         -0.054937        0.057331        0.003565
         -0.011885       -0.061032       -0.012509
          0.060118       -0.156949       -0.011199
          0.152198       -0.199795       -0.031717
          0.225684       -0.182564       -0.024990
          0.236549       -0.141052        0.034439
          0.161518       -0.148150        0.069968
          0.006509       -0.235863        0.029995
         -0.180546       -0.316089       -0.020295
         -0.314772       -0.241066       -0.018001
         -0.344737        0.004992       -0.005932
         -0.306005        0.230378       -0.031973
         -0.242430        0.247373       -0.048111
         -0.117450        0.119419       -0.005326
          0.087947        0.067735        0.040476
          0.245348        0.158282        0.017006
          0.216457        0.247214       -0.044757
          0.087442        0.230298       -0.070312
          0.069722        0.154304       -0.047063
          0.187603        0.068933        0.010985
          0.271929       -0.030778        0.112200
          0.238380       -0.098349        0.210491
          0.152106       -0.069127        0.184628
          0.045848       -0.003668        0.010950
         -0.101954       -0.017122       -0.135089
         -0.235408       -0.089876       -0.085104
         -0.272271       -0.111341        0.076407
         -0.249545       -0.058917        0.114979
         -0.242982        0.008041       -0.034074
         -0.207285        0.060584       -0.201898
         -0.065551        0.093739       -0.252380
          0.115039        0.088306       -0.243468
          0.194283        0.059438       -0.258301
          0.142612        0.060034       -0.245659
          0.037169        0.083023       -0.148561
         -0.048429        0.047072       -0.045648
         -0.063771       -0.076988       -0.014606
          0.016217       -0.208656        0.030579
          0.141191       -0.273638        0.210173
          0.225741       -0.301404        0.466205
          0.264513       -0.342186        0.613340
          0.300857       -0.346874        0.550708
          0.289073       -0.221579        0.335031
          0.133246        0.017423        0.096379
         -0.131260        0.233512       -0.054310
         -0.343086        0.329171       -0.082653
         -0.418484        0.344736       -0.049351
         -0.419479        0.367778       -0.052422
         -0.405306        0.404806       -0.138016
         -0.337358        0.392050       -0.279737
         -0.165412        0.290855       -0.414568
          0.069601        0.121239       -0.463666
          0.254718       -0.068657       -0.365937
          0.305307       -0.228662       -0.157248
          0.242136       -0.335038        0.015021
          0.167320       -0.412824        0.026295
          0.149087       -0.478809       -0.088493
          0.149934       -0.456446       -0.180278
          0.105040       -0.245981       -0.142469
          0.035632        0.085108        0.025698
          0.004165        0.310570        0.267758
         -0.020120        0.327393        0.495033
         -0.125113        0.295065        0.576492
         -0.268369        0.369658        0.408986
         -0.281171        0.436316        0.052107
         -0.125275        0.287402       -0.258388
          0.024494       -0.032967       -0.305316
          0.056904       -0.277033       -0.111154
          0.094040       -0.344834        0.079465
          0.240901       -0.372420        0.069850
          0.363689       -0.450505       -0.074859
          0.300087       -0.455932       -0.140171
          0.113706       -0.257905       -0.048316
         -0.040105        0.049716        0.072111
         -0.137450        0.257941        0.100723
         -0.215367        0.305505        0.085485
         -0.238760        0.291940        0.128078
         -0.186384        0.276058        0.199830
         -0.137845        0.212908        0.177424
         -0.153460        0.088885        0.036921
         -0.165928       -0.008962       -0.104943
         -0.081676       -0.000453       -0.173191
          0.075570        0.068224       -0.234144
          0.189877        0.061419       -0.333960
          0.194932       -0.073540       -0.370444
          0.143282       -0.211462       -0.260466
          0.127315       -0.207854       -0.118677
          0.164268       -0.116746       -0.096025
          0.189887       -0.100907       -0.123944
          0.145094       -0.150206       -0.009228
          0.030626       -0.107240        0.259117
         -0.110400        0.023512        0.482335
         -0.228334        0.054156        0.524253
         -0.290343       -0.060191        0.441495
         -0.286418       -0.142780        0.323226
         -0.217183       -0.104519        0.170895
         -0.097813       -0.068327       -0.006278
          0.019849       -0.103582       -0.140872
          0.085373       -0.090087       -0.232841
          0.129916        0.043961       -0.355705
          0.226621        0.178603       -0.453760
          0.347499        0.221900       -0.346329
          0.373608        0.255919       -0.040231
          0.282856        0.322230        0.214206
          0.190381        0.283542        0.300278
          0.148329        0.084717        0.374989
          0.052886       -0.046464        0.499995
         -0.162705        0.111504        0.473032
         -0.370834        0.409345        0.200925
         -0.402519        0.472819       -0.096030
         -0.276002        0.171693       -0.239858
         -0.154708       -0.221033       -0.340515
         -0.127676       -0.361357       -0.509066
         -0.141788       -0.230403       -0.623679
         -0.119698       -0.113165       -0.560351
         -0.050899       -0.192721       -0.407194
          0.014826       -0.313784       -0.295707
          0.016455       -0.264544       -0.217574
         -0.041947       -0.139514       -0.111898
         -0.075224       -0.183395        0.033569
         -0.040505       -0.356451        0.222916
         -0.000344       -0.351408        0.452889
          0.025856       -0.061092        0.661765
          0.126098        0.242369        0.778751
          0.298942        0.276162        0.783879
          0.386334        0.084591        0.658734
          0.313150       -0.080098        0.382586
          0.177090       -0.052327        0.028702
          0.028951        0.144369       -0.262324
         -0.183915        0.358130       -0.435930
         -0.401639        0.418930       -0.529786
         -0.445246        0.289649       -0.548856
         -0.286187        0.125461       -0.473648
         -0.094730        0.096714       -0.349404
          0.021607        0.172349       -0.228901
          0.128077        0.167927       -0.082430
          0.277065       -0.025530        0.114444
          0.387706       -0.337019        0.273432
          0.369026       -0.591290        0.284039
          0.244027       -0.634422        0.156302
          0.091755       -0.450208        0.003098
         -0.047565       -0.184951       -0.069689
         -0.146852        0.015879       -0.032207
         -0.151219        0.170378        0.046711
         -0.048360        0.336460        0.047533
          0.069142        0.402030       -0.064350
          0.074144        0.226631       -0.175007
         -0.092552       -0.049315       -0.163789
         -0.375462       -0.116668       -0.069526
         -0.591170        0.064243       -0.026201
         -0.527080        0.205741       -0.061710
         -0.165821        0.124929       -0.068067
          0.254368       -0.010682        0.023011
          0.488728        0.025590        0.141497
          0.499371        0.166508        0.191869
          0.374574        0.156836        0.169415
          0.192869       -0.056698        0.108426
          0.025657       -0.227207       -0.002658
         -0.083555       -0.146527       -0.178388
         -0.189876        0.069344       -0.350810
         -0.359838        0.149837       -0.386709
         -0.504297        0.026542       -0.196463
         -0.436087       -0.119007        0.166420
         -0.112839       -0.122324        0.515311
          0.268493       -0.022383        0.681081
          0.446624        0.028146        0.646360
          0.342215       -0.050875        0.479180
          0.107971       -0.197514        0.197829
         -0.071199       -0.257577       -0.178108
         -0.156229       -0.088227       -0.511543
         -0.176286        0.287694       -0.649240
         -0.095357        0.598654       -0.597277
          0.106284        0.537618       -0.444897
          0.309380        0.122645       -0.185851
          0.365211       -0.299886        0.190860
          0.279514       -0.448533        0.489489
          0.174982       -0.333368        0.440537
          0.105536       -0.104175        0.083663
          0.002705        0.104219       -0.212850
         -0.188620        0.191302       -0.210239
         -0.383892        0.159552       -0.075503
         -0.421135        0.117681       -0.074033
         -0.250214        0.074878       -0.174761
         -0.009846       -0.117137       -0.137434
          0.109078       -0.457072        0.128103
          0.040606       -0.639177        0.452667
         -0.121045       -0.430012        0.597089
         -0.215895       -0.025251        0.456935
         -0.153656        0.210330        0.135692
          0.003301        0.216450       -0.138086
          0.113835        0.195269       -0.226243
          0.126485        0.212947       -0.219320
          0.110043        0.144032       -0.286560
          0.122021       -0.027524       -0.424434
          0.146210       -0.145586       -0.474887
          0.152910       -0.135673       -0.360956
          0.132343       -0.076423       -0.155686
          0.098091       -0.006572        0.066173
          0.098017        0.113865        0.280678
          0.137381        0.243174        0.419055
          0.104887        0.276117        0.401584
         -0.070428        0.243462        0.299165
         -0.238042        0.288064        0.278688
         -0.208717        0.395453        0.337957
         -0.050874        0.348413        0.291177
          0.024692        0.041122        0.089695
         -0.007119       -0.335566       -0.068383
         -0.010869       -0.526809       -0.075208
          0.041529       -0.472426       -0.123364
          0.057853       -0.252628       -0.372361
          0.007755        0.028067       -0.609622
         -0.073201        0.206246       -0.522158
         -0.183836        0.118527       -0.169572
         -0.305868       -0.176219        0.110163
         -0.339510       -0.395484        0.168996
         -0.223434       -0.357362        0.117446
         -0.033250       -0.162628        0.006402
          0.139206        0.021441       -0.217218
          0.289870        0.174406       -0.449359
          0.389692        0.288777       -0.448631
          0.328925        0.219840       -0.168628
          0.112235       -0.089637        0.177483
         -0.067417       -0.363321        0.410709
         -0.106483       -0.267243        0.515940
         -0.131058        0.122503        0.494330
         -0.197169        0.415742        0.358694
         -0.126395        0.427905        0.268186
          0.156441        0.313573        0.370441
          0.404416        0.224549        0.496466
          0.375349        0.138535        0.302705
          0.132210        0.027788       -0.246297
         -0.125710       -0.058243       -0.775244
         -0.294028       -0.096679       -0.917813
         -0.332417       -0.098011       -0.672759
         -0.225490       -0.032356       -0.317050
         -0.055442        0.090640       -0.086606
          0.042631        0.117689        0.001859
          0.040443       -0.085060        0.060616
          0.025065       -0.376093        0.148465
          0.048021       -0.431269        0.232083
          0.069113       -0.139718        0.283984
          0.048703        0.231321        0.320023
         -0.003789        0.331947        0.321335
         -0.073165        0.088204        0.207530
         -0.134508       -0.285277       -0.028936
         -0.121777       -0.515354       -0.200573
         -0.001891       -0.448535       -0.079576
          0.155821       -0.137000        0.276947
          0.273230        0.155977        0.509963
          0.333090        0.175498        0.379493
          0.271742       -0.003294        0.057497
         -0.011994       -0.039634       -0.144813
         -0.404767        0.198011       -0.186857
         -0.560516        0.447542       -0.236463
         -0.321910        0.459428       -0.335211
          0.037678        0.320781       -0.382828
          0.167247        0.210858       -0.378260
          0.054747        0.102960       -0.402855
         -0.057158       -0.073185       -0.392244
         -0.020182       -0.193630       -0.205942
          0.089759       -0.105927        0.061806
          0.126015        0.104473        0.129075
          0.075952        0.210166       -0.048050
          0.073982        0.121650       -0.172718
          0.182810       -0.050594       -0.042804
          0.261967       -0.143144        0.175739
          0.174903       -0.091292        0.269967
          0.001755       -0.005120        0.314147
         -0.114831       -0.090255        0.450523
         -0.180942       -0.396786        0.554157
         -0.235835       -0.682919        0.412065
         -0.211170       -0.657132        0.100657
         -0.083489       -0.329781       -0.112462
          0.020634        0.010305       -0.156600
          0.019560        0.156856       -0.168571
         -0.010382        0.191759       -0.199257
         -0.009645        0.311563       -0.199693
         -0.017426        0.545680       -0.212656
         -0.019662        0.693205       -0.266781
          0.070451        0.526955       -0.184915
          0.223148        0.059356        0.147661
          0.269872       -0.413814        0.439669
          0.134839       -0.571078        0.325754
         -0.044502       -0.352040       -0.047901
         -0.098896        0.028812       -0.189175
         -0.045239        0.292548        0.047520
         -0.036446        0.289123        0.328226
         -0.132472        0.077121        0.361162
         -0.228905       -0.121767        0.188857
         -0.219741       -0.127621       -0.046511
         -0.121424       -0.014289       -0.314049
         -0.005655       -0.019820       -0.583820
          0.085614       -0.195509       -0.711373
          0.124445       -0.289434       -0.568405
          0.097949       -0.108809       -0.221184
          0.056536        0.130960        0.120822
          0.078027        0.054978        0.322745
          0.171074       -0.300869        0.421253
          0.264673       -0.460066        0.506147
          0.265558       -0.142832        0.577633
          0.111978        0.350393        0.553427
         -0.147079        0.568960        0.387007
         -0.333844        0.460113        0.146551
         -0.317420        0.259163       -0.041400
         -0.178551        0.076971       -0.122679
         -0.086372       -0.114985       -0.152282
         -0.082112       -0.251859       -0.199714
         -0.094039       -0.220770       -0.281072
         -0.064563       -0.079933       -0.384009
          0.029411       -0.011938       -0.465888
          0.168895       -0.062606       -0.423560
          0.258113       -0.074450       -0.181682
          0.220166        0.091418        0.166758
          0.122218        0.352506        0.411707
          0.072686        0.474738        0.431382
          0.045575        0.321018        0.256311
         -0.038258       -0.011725       -0.038589
         -0.123846       -0.301697       -0.357769
         -0.102867       -0.402681       -0.522503
         -0.037786       -0.318980       -0.392250
         -0.088890       -0.133593       -0.093345
         -0.211338        0.073667        0.067471
         -0.177698        0.229997       -0.029578
          0.025064        0.251089       -0.222152
          0.116577        0.103286       -0.343159
         -0.014433       -0.095876       -0.349219
         -0.102068       -0.139863       -0.179637
          0.041153        0.014676        0.206724
          0.227448        0.141108        0.627118
          0.274896        0.012112        0.796491
          0.278117       -0.289788        0.666870
          0.281574       -0.469506        0.406343
          0.131070       -0.378244        0.113965
         -0.143544       -0.133106       -0.191446
         -0.253955        0.092213       -0.416032
         -0.140327        0.249966       -0.476732
         -0.101309        0.371445       -0.424676
         -0.287025        0.445900       -0.309583
         -0.443942        0.409541       -0.095997
         -0.314415        0.235856        0.163415
         -0.000837        0.008188        0.303160
          0.215675       -0.123517        0.295743
          0.230202       -0.086530        0.276355
          0.149113        0.024011        0.253806
          0.087370        0.034864        0.095684
          0.072604       -0.126953       -0.128615
          0.093258       -0.367098       -0.126781
          0.116239       -0.513998        0.174549
          0.092800       -0.457203        0.474206
          0.035314       -0.234226        0.502409
          0.016025        0.000027        0.299794
          0.023041        0.126374        0.016708
         -0.046894        0.176924       -0.254513
         -0.179770        0.244892       -0.387449
         -0.211827        0.313778       -0.296450
         -0.089320        0.274283       -0.165884
          0.042937        0.104509       -0.275095
          0.088801       -0.068246       -0.537877
          0.114734       -0.116923       -0.544975
          0.146647       -0.060024       -0.143416
          0.087146       -0.016121        0.328897
         -0.076893       -0.056706        0.491258
         -0.188307       -0.158010        0.345490
         -0.133275       -0.263825        0.134436
          0.010347       -0.313542        0.001478
          0.107318       -0.231178       -0.050273
          0.124661       -0.003126       -0.024474
          0.094762        0.230288        0.063424
          0.023419        0.293128        0.128500
         -0.083110        0.210520        0.091134
         -0.164792        0.185743       -0.041436
         -0.166982        0.289760       -0.219174
         -0.117476        0.336522       -0.385522
         -0.073818        0.175790       -0.456834
         -0.030025       -0.054862       -0.393094
          0.051907       -0.145730       -0.279422
          0.150572       -0.137211       -0.198928
          0.199415       -0.189828       -0.085744
          0.172921       -0.242948        0.129012
          0.100154       -0.101173        0.328393
          0.015435        0.174436        0.370023
         -0.050573        0.279940        0.324583
         -0.058402        0.121858        0.335469
         -0.000312       -0.040981        0.346857
          0.058930       -0.015648        0.206414
          0.034131        0.048847       -0.037882
         -0.079483       -0.032742       -0.183339
         -0.177600       -0.166429       -0.178777
         -0.135909       -0.179356       -0.153099
          0.047262       -0.101939       -0.146296
          0.204456       -0.033153       -0.059210
          0.160654        0.060591        0.089914
         -0.047556        0.204116        0.119915
         -0.210641        0.271620       -0.006906
         -0.220381        0.177489       -0.090554
         -0.162624        0.031030       -0.035604
         -0.106399       -0.053197       -0.020310
          0.002204       -0.120344       -0.157663
          0.160995       -0.218624       -0.258758
          0.232302       -0.265193       -0.139983
          0.150078       -0.206429        0.072177
          0.035845       -0.143072        0.156083
          0.010202       -0.157497        0.119616
          0.029566       -0.158273        0.111079
         -0.002887       -0.033206        0.159739
         -0.070548        0.146256        0.196934
         -0.074808        0.204759        0.235714
          0.011948        0.102567        0.341051
          0.090778       -0.002655        0.445744
          0.048493        0.060479        0.360822
         -0.093646        0.273574        0.023086
         -0.184958        0.426878       -0.370315
         -0.124295        0.324667       -0.550490
          0.009774       -0.004581       -0.435222
          0.067292       -0.319441       -0.136754
          0.030388       -0.413680        0.190016
          0.015343       -0.330103        0.398502
          0.080674       -0.260906        0.356575
          0.149261       -0.259450        0.071401
          0.147557       -0.188573       -0.246517
          0.103417        0.015639       -0.389101
          0.058189        0.201698       -0.358777
         -0.003127        0.223056       -0.258084
         -0.080810        0.146693       -0.108486
         -0.130386        0.109874        0.058655
         -0.148050        0.108816        0.096598
         -0.176523        0.091723       -0.052174
         -0.199453        0.128035       -0.189168
         -0.148142        0.270950       -0.117428
         -0.029705        0.351974        0.071059
          0.071309        0.168213        0.167654
          0.123661       -0.172859        0.153516
          0.161574       -0.358876        0.128062
          0.172840       -0.308639        0.085472
          0.101291       -0.231778       -0.016805
         -0.033055       -0.236974       -0.091749
         -0.121655       -0.173083       -0.042922
         -0.091170        0.052167        0.040758
          0.022497        0.260306        0.004691
          0.128151        0.260594       -0.135119
          0.167306        0.131094       -0.242392
          0.136625        0.075931       -0.261228
          0.048251        0.129172       -0.217880
         -0.085192        0.169465       -0.118815
         -0.213628        0.150631        0.016242
         -0.255641        0.133335        0.110956
         -0.180626        0.104506        0.130584
         -0.044872       -0.043207        0.136994
          0.078296       -0.295006        0.173925
          0.160437       -0.439151        0.194921
          0.191915       -0.317958        0.167451
          0.150066       -0.048150        0.153073
          0.038962        0.123892        0.212726
         -0.071845        0.115626        0.297113
         -0.100345        0.042237        0.298959
         -0.038395        0.005560        0.183397
          0.041982       -0.018197        0.015267
          0.063442       -0.074736       -0.127121
          0.018060       -0.133402       -0.216090
         -0.029965       -0.141392       -0.253269
         -0.031493       -0.098571       -0.241459
         -0.029080       -0.025318       -0.207367
         -0.090081        0.080650       -0.204794
         -0.173414        0.193442       -0.245165
         -0.151249        0.225525       -0.252104
          0.017569        0.131633       -0.135147
          0.209216       -0.002101        0.099201
          0.264532       -0.075702        0.339052
          0.160125       -0.126175        0.464339
          0.014739       -0.220767        0.443402
         -0.065073       -0.256518        0.341343
         -0.089010       -0.062385        0.232653
         -0.105351        0.299710        0.113145
         -0.102664        0.523963       -0.069400
         -0.062693        0.403456       -0.302919
         -0.025795        0.064118       -0.495177
         -0.017158       -0.192601       -0.588204
          0.007150       -0.199448       -0.604766
          0.066576       -0.025115       -0.530997
          0.097778        0.165495       -0.257762
          0.053668        0.250354        0.233261
         -0.016924        0.157791        0.691296
         -0.041255       -0.126562        0.788728
         -0.015305       -0.474542        0.497100
          0.018533       -0.638743        0.102025
          0.039542       -0.482446       -0.155670
          0.050292       -0.135146       -0.258430
          0.044242        0.163172       -0.247891
          0.014188        0.300185       -0.138430
         -0.030497        0.304965       -0.022329
         -0.079788        0.232909       -0.012272
         -0.126495        0.137330       -0.041727
         -0.147236        0.070352        0.047239
         -0.117136        0.022921        0.202679
         -0.034687       -0.071468        0.198126
          0.091241       -0.219000       -0.003451
          0.230285       -0.321008       -0.172526
          0.292278       -0.284991       -0.152850
          0.197300       -0.114170       -0.050301
          0.009143        0.129177       -0.017324
         -0.116239        0.369675       -0.045241
         -0.133904        0.516099       -0.044121
         -0.131421        0.501070        0.014230
         -0.142481        0.342441        0.096663
         -0.100127        0.104687        0.173476
         -0.000098       -0.171053        0.242287
          0.058649       -0.426514        0.292958
          0.045370       -0.550228        0.256194
          0.048037       -0.488975        0.056351
          0.093869       -0.321352       -0.237325
          0.086877       -0.125255       -0.414768
         -0.001119        0.118000       -0.360519
         -0.054422        0.376040       -0.184111
         -0.019166        0.465294       -0.053101
          0.000123        0.279186       -0.015456
         -0.049299        0.018078       -0.039385
         -0.056786       -0.024239       -0.092362
          0.036237        0.134808       -0.108975
          0.097891        0.198279        0.000627
          0.010531        0.029276        0.214134
         -0.147267       -0.177499        0.344215
         -0.233748       -0.220158        0.229190
         -0.213900       -0.159284       -0.055633
         -0.110796       -0.152071       -0.275238
          0.065618       -0.191964       -0.294596
          0.256190       -0.153365       -0.154622
          0.342791       -0.004015        0.060616
          0.273838        0.136231        0.275825
          0.118364        0.121878        0.377346
         -0.027531       -0.062911        0.295307
         -0.116130       -0.252975        0.130799
         -0.145273       -0.238354        0.050150
         -0.146690        0.005755        0.071096
         -0.141948        0.279395        0.086362
         -0.084019        0.379705        0.047571
          0.061748        0.286550       -0.021779
          0.176651        0.120106       -0.141065
          0.102356        0.012567       -0.336463
         -0.087912        0.015869       -0.519357
         -0.148641        0.051762       -0.551447
         -0.024043       -0.003757       -0.415624
          0.082559       -0.128942       -0.200679
          0.042242       -0.160795        0.034886
         -0.033086       -0.055671        0.249928
         -0.019576        0.019908        0.349290
          0.033712       -0.037586        0.293879
          0.031178       -0.083097        0.214204
         -0.013342        0.034297        0.249564
         -0.029418        0.190192        0.346272
         -0.004532        0.144287        0.362584
          0.019860       -0.101777        0.276543
          0.022053       -0.305572        0.144199
          0.022348       -0.307901       -0.032883
          0.038054       -0.172589       -0.244191
          0.047040       -0.011935       -0.385288
          0.015475        0.148857       -0.384338
         -0.047704        0.286145       -0.314596
         -0.087164        0.296152       -0.259116
         -0.061592        0.113379       -0.177831
          0.005935       -0.137947       -0.029397
          0.061105       -0.246094        0.099978
          0.089586       -0.188257        0.127606
          0.109302       -0.162160        0.125275
          0.104210       -0.266947        0.197848
          0.037185       -0.309223        0.300216
         -0.074838       -0.080674        0.313451
         -0.169802        0.287881        0.235890
         -0.212544        0.458710        0.160060
         -0.195015        0.329145        0.092169
         -0.102025        0.129405       -0.061476
          0.046041        0.076696       -0.297298
          0.152996        0.133405       -0.435864
