INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2024/11/08
HORA LOCAL      : 20:17:18
LATITUD         : -11.700
LONGITUD        : -77.630
PROFUNDIDAD     : 49.0 km
MAGNITUD        : M4.5
DIST. EPICENTRAL: 59.9 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2024/11/09 01:17:23 UTC
NUMERO DE MUESTRAS         : 7921
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    1.6166         2.4523        3.1401

              Z              N              E
          0.141454        0.645024        0.001831
         -0.192108        0.010578        0.009751
         -0.397348       -0.757998        0.124369
         -0.120981       -1.133413        0.225762
          0.343869       -0.883261        0.311436
          0.386042       -0.278539        0.455593
          0.006654        0.215088        0.559759
         -0.179317        0.369996        0.394581
          0.079618        0.280368       -0.039208
          0.346103        0.147702       -0.398909
          0.269334        0.104596       -0.408519
          0.039030        0.160163       -0.225422
         -0.108093        0.180349       -0.183063
         -0.226718       -0.000844       -0.290959
         -0.311153       -0.308714       -0.290211
         -0.161435       -0.376304       -0.148281
          0.179886        0.034602       -0.106474
          0.319337        0.643481       -0.172310
          0.051417        0.899742       -0.019200
         -0.337142        0.584488        0.390296
         -0.449436       -0.017343        0.546121
         -0.210427       -0.499946        0.131771
          0.147609       -0.677166       -0.376666
          0.320052       -0.539645       -0.334100
          0.145145       -0.151483        0.144528
         -0.233098        0.260023        0.397840
         -0.446241        0.364288        0.179020
         -0.282949        0.132624       -0.112898
          0.083484       -0.025867       -0.104870
          0.338826        0.167147        0.108431
          0.355740        0.371229        0.243044
          0.197469        0.085907        0.185349
         -0.005591       -0.568933       -0.013033
         -0.081526       -0.945699       -0.222461
          0.075337       -0.664813       -0.248012
          0.317555        0.029093       -0.011710
          0.343556        0.627683        0.223865
          0.071255        0.767883        0.092111
         -0.229950        0.388761       -0.346663
         -0.260718       -0.197953       -0.602114
         -0.046888       -0.470914       -0.374613
          0.117129       -0.217047        0.110580
          0.031839        0.184551        0.481826
         -0.207093        0.228658        0.615762
         -0.365783       -0.083385        0.534589
         -0.312152       -0.324345        0.253741
         -0.084011       -0.233396       -0.081511
          0.162291        0.045028       -0.211782
          0.248039        0.243562       -0.114404
          0.118699        0.246686       -0.073097
         -0.095551        0.108668       -0.235936
         -0.220549       -0.021860       -0.382182
         -0.182022       -0.008744       -0.287345
          0.020274        0.126049       -0.048795
          0.322822        0.202974        0.114598
          0.516612        0.121718        0.152062
          0.372746        0.021427        0.114583
         -0.033022        0.065258       -0.010069
         -0.327314        0.132960       -0.230996
         -0.279071       -0.045221       -0.424452
         -0.044135       -0.429653       -0.412236
          0.093630       -0.610342       -0.169131
          0.038849       -0.332576        0.116546
         -0.096545        0.136191        0.234959
         -0.143952        0.345479        0.186479
         -0.043126        0.204876        0.144872
          0.071906       -0.009483        0.195401
          0.027770       -0.072363        0.248049
         -0.121304       -0.015764        0.246409
         -0.146421        0.027633        0.274793
          0.002310       -0.012135        0.351399
          0.112372       -0.129514        0.298994
          0.049995       -0.245253       -0.007883
         -0.039498       -0.219773       -0.390617
          0.014014        0.027544       -0.541338
          0.141685        0.401881       -0.383346
          0.165556        0.677053       -0.103190
          0.057253        0.643683        0.123952
         -0.069292        0.242654        0.278485
         -0.136585       -0.348590        0.378865
         -0.145972       -0.765824        0.376598
         -0.084272       -0.724085        0.224543
          0.081860       -0.275653       -0.024234
          0.294691        0.268074       -0.237155
          0.382042        0.634550       -0.312489
          0.213988        0.703277       -0.261323
         -0.138685        0.429325       -0.180768
         -0.448157       -0.110680       -0.145722
         -0.535813       -0.619684       -0.137439
         -0.404287       -0.769844       -0.085359
         -0.164749       -0.546030        0.030213
          0.082165       -0.240416        0.125380
          0.240287       -0.076494        0.073770
          0.228439        0.009543       -0.156609
          0.127675        0.180932       -0.425688
          0.159716        0.446620       -0.510019
          0.346024        0.658502       -0.290121
          0.394141        0.657195        0.145153
          0.134984        0.385503        0.558468
         -0.173947       -0.047561        0.713619
         -0.219177       -0.400629        0.530261
         -0.050421       -0.487437        0.180840
          0.087545       -0.339864       -0.014886
          0.092271       -0.129168        0.068542
         -0.002077        0.035907        0.170423
         -0.143404        0.151857       -0.024398
         -0.245188        0.207702       -0.420626
         -0.214680        0.157515       -0.615831
         -0.072151        0.015814       -0.424143
          0.044982       -0.133857       -0.050793
          0.023007       -0.244916        0.223777
         -0.098381       -0.309286        0.309071
         -0.149902       -0.261794        0.271073
         -0.044081       -0.045924        0.216802
          0.072090        0.224652        0.223652
          0.015197        0.351611        0.271303
         -0.138585        0.295028        0.231865
         -0.157096        0.157629        0.006527
          0.000902       -0.020991       -0.305740
          0.167113       -0.244868       -0.458881
          0.255006       -0.392189       -0.343614
          0.332440       -0.298134       -0.133876
          0.385540       -0.000226       -0.046925
          0.251058        0.282416       -0.063674
         -0.088381        0.412622       -0.039942
         -0.330760        0.426872        0.021615
         -0.200656        0.369128        0.020749
          0.132038        0.193909       -0.005212
          0.241592       -0.109430        0.066118
          0.014888       -0.407896        0.177610
         -0.251013       -0.528249        0.114145
         -0.319721       -0.427316       -0.152463
         -0.274686       -0.201382       -0.339633
         -0.242937        0.034651       -0.220091
         -0.163823        0.208359        0.035127
          0.024353        0.258754        0.097598
          0.199834        0.143666       -0.031609
          0.227139       -0.089024       -0.059441
          0.163169       -0.297918        0.115241
          0.148822       -0.358987        0.283798
          0.190691       -0.253678        0.321748
          0.180736       -0.037941        0.362164
          0.078889        0.210620        0.464250
         -0.048761        0.384791        0.405384
         -0.150367        0.381313        0.007104
         -0.220207        0.221399       -0.506420
         -0.216113        0.072071       -0.703548
         -0.087370        0.070691       -0.443981
          0.085346        0.167982        0.006289
          0.113244        0.192203        0.330741
         -0.061813        0.041436        0.427822
         -0.238333       -0.205188        0.329801
         -0.166357       -0.353814        0.104623
          0.133666       -0.290853       -0.113956
          0.363071       -0.121766       -0.216383
          0.288194       -0.066310       -0.270682
          0.003977       -0.194997       -0.390198
         -0.214244       -0.334839       -0.474035
         -0.236477       -0.273756       -0.320832
         -0.138769        0.006451        0.010697
         -0.013969        0.345327        0.214358
          0.105607        0.575898        0.155247
          0.166155        0.607444        0.052799
          0.111993        0.416498        0.144769
         -0.004283        0.091320        0.336367
         -0.061984       -0.153299        0.344716
         -0.018527       -0.165893        0.109026
          0.067889       -0.050288       -0.134290
          0.121078       -0.017833       -0.188717
          0.093675       -0.100985       -0.126911
         -0.005794       -0.191005       -0.116966
         -0.094399       -0.264478       -0.174394
         -0.095920       -0.344855       -0.198436
         -0.054730       -0.336128       -0.149299
         -0.083038       -0.146305       -0.066852
         -0.184844        0.095761        0.021713
         -0.217543        0.179410        0.102091
         -0.063060        0.111132        0.135494
          0.194625        0.077490        0.130094
          0.308267        0.169251        0.187359
          0.141723        0.315973        0.339915
         -0.114984        0.424155        0.403631
         -0.147904        0.405115        0.181574
          0.043878        0.145563       -0.203247
          0.137389       -0.330563       -0.398258
         -0.006494       -0.712436       -0.274034
         -0.120235       -0.664791       -0.064766
          0.004242       -0.258284       -0.000104
          0.154791        0.102833       -0.029838
          0.097562        0.211240       -0.011513
          0.016741        0.244407        0.054434
          0.159110        0.361246        0.121798
          0.311725        0.415139        0.244986
          0.111276        0.224274        0.441333
         -0.305066       -0.110952        0.520511
         -0.453072       -0.349702        0.268098
         -0.224438       -0.412142       -0.209142
          0.008043       -0.367046       -0.522013
          0.002220       -0.231897       -0.457602
         -0.074183        0.031205       -0.233193
         -0.048104        0.348357       -0.167859
         -0.010246        0.517317       -0.248562
         -0.023972        0.418909       -0.212792
          0.052943        0.169546        0.020669
          0.238898       -0.029441        0.225540
          0.279089       -0.157851        0.188935
          0.077052       -0.346097       -0.023694
         -0.084868       -0.568233       -0.199878
         -0.034030       -0.575505       -0.232385
         -0.023077       -0.244021       -0.132024
         -0.227006        0.200369        0.070429
         -0.342734        0.447338        0.273274
         -0.097772        0.433758        0.282922
          0.229159        0.286556        0.047206
          0.240769        0.113439       -0.196598
          0.039474       -0.004610       -0.211305
         -0.024908        0.013900       -0.075166
          0.059524        0.122035        0.003560
          0.057551        0.132826        0.027560
         -0.046687       -0.021059        0.110828
         -0.064997       -0.162870        0.198088
          0.024071       -0.138730        0.168660
          0.047292       -0.051167        0.082532
         -0.045692       -0.076880        0.047442
         -0.097222       -0.186010       -0.015472
         -0.012288       -0.202585       -0.190354
          0.094014       -0.059367       -0.291023
          0.102103        0.143356       -0.079773
          0.062434        0.273284        0.318879
          0.049054        0.247894        0.532570
          0.004877        0.046715        0.449148
         -0.118010       -0.227115        0.309144
         -0.210536       -0.348394        0.259255
         -0.163389       -0.187457        0.141314
         -0.046362        0.090397       -0.145238
          0.022533        0.197968       -0.391887
          0.062044        0.095189       -0.412441
          0.130450        0.009062       -0.350837
          0.170598        0.064637       -0.398214
          0.117978        0.112642       -0.445595
          0.056205        0.010454       -0.303027
          0.091635       -0.144504       -0.055455
          0.153655       -0.197898        0.093320
          0.091543       -0.158611        0.159193
         -0.084672       -0.096088        0.277523
         -0.221285       -0.008187        0.405892
         -0.239909        0.076245        0.394778
         -0.189669        0.052602        0.251233
         -0.112012       -0.070505        0.093728
         -0.005645       -0.105634       -0.072572
          0.080584        0.064372       -0.302422
          0.066531        0.295435       -0.482559
         -0.017055        0.344716       -0.404706
         -0.024357        0.150433       -0.092063
          0.107151       -0.117223        0.167812
          0.239878       -0.244711        0.190671
          0.200229       -0.175709        0.105947
          0.003353       -0.028099        0.102074
         -0.178928        0.070634        0.143865
         -0.225940        0.109878        0.096537
         -0.143445        0.118231        0.001487
          0.003842        0.052033        0.031058
          0.115724       -0.117972        0.200316
          0.083209       -0.278344        0.303510
         -0.086089       -0.279832        0.173172
         -0.230146       -0.122860       -0.132716
         -0.205455        0.098682       -0.438352
         -0.031720        0.356528       -0.605028
          0.167802        0.618422       -0.537126
          0.269711        0.697546       -0.203419
          0.192002        0.395757        0.243443
         -0.026811       -0.194963        0.495531
         -0.182545       -0.702944        0.376669
         -0.092396       -0.821358        0.060502
          0.157246       -0.554609       -0.105422
          0.294741       -0.145387        0.005744
          0.201739        0.149366        0.171653
          0.018399        0.227318        0.119688
         -0.097228        0.172054       -0.134680
         -0.146031        0.141686       -0.325872
         -0.179632        0.202519       -0.251047
         -0.179949        0.259939        0.041376
         -0.131829        0.171567        0.325546
         -0.078075       -0.055515        0.386139
         -0.015128       -0.230532        0.191352
          0.118114       -0.203999       -0.059895
          0.256259       -0.068730       -0.134491
          0.203072       -0.034006       -0.043215
         -0.054568       -0.146146       -0.011631
         -0.234739       -0.251885       -0.147105
         -0.138799       -0.205905       -0.294313
          0.055780        0.000901       -0.282677
          0.080199        0.281147       -0.151677
         -0.031784        0.488796       -0.031800
         -0.056723        0.460735        0.062631
          0.056075        0.183844        0.193319
          0.155869       -0.099166        0.322935
          0.137875       -0.119726        0.314776
          0.045473        0.082344        0.122076
         -0.025125        0.206924       -0.111933
         -0.016305        0.072088       -0.206329
          0.048525       -0.203120       -0.153806
          0.068396       -0.399540       -0.099734
         -0.021367       -0.434317       -0.124231
         -0.133324       -0.358320       -0.149670
         -0.128778       -0.238437       -0.092070
         -0.024519       -0.106551        0.007689
          0.037992        0.037358        0.071531
          0.021200        0.200610        0.105479
          0.019352        0.337069        0.146483
          0.050397        0.341952        0.166261
          0.020184        0.181841        0.118816
         -0.066579       -0.013076        0.033196
         -0.075626       -0.084007       -0.010429
          0.010011       -0.029733        0.033505
          0.034970        0.045780        0.144433
         -0.055191        0.111991        0.250745
         -0.115437        0.190086        0.260969
         -0.061885        0.196580        0.126842
          0.007803        0.008894       -0.096152
          0.030032       -0.284083       -0.277740
          0.047357       -0.392089       -0.336388
          0.004841       -0.176626       -0.327556
         -0.206742        0.154848       -0.367739
         -0.421625        0.310625       -0.460261
         -0.276151        0.240187       -0.448429
          0.239507        0.092923       -0.179555
          0.646452       -0.014434        0.305297
          0.567268       -0.058775        0.749223
          0.167392       -0.049251        0.833867
         -0.132999       -0.043222        0.434214
         -0.136567       -0.139501       -0.181744
          0.040900       -0.319224       -0.492544
          0.153528       -0.373772       -0.240739
          0.050227       -0.160360        0.225663
         -0.167389        0.131538        0.326028
         -0.263007        0.185743       -0.057248
         -0.180189        0.018557       -0.476047
         -0.071032       -0.017582       -0.503480
         -0.014292        0.244574       -0.167829
          0.032907        0.501601        0.230084
          0.018562        0.373115        0.461314
         -0.149828       -0.086203        0.444939
         -0.340751       -0.476693        0.215917
         -0.315624       -0.558072       -0.060634
         -0.106582       -0.423641       -0.195353
          0.037401       -0.224893       -0.177707
          0.062071       -0.008171       -0.155239
          0.142035        0.169668       -0.178634
          0.323894        0.246654       -0.113133
          0.464044        0.294481        0.149781
          0.501355        0.393305        0.519814
          0.468188        0.404901        0.782248
          0.281821        0.156631        0.747310
         -0.123392       -0.204198        0.355041
         -0.508146       -0.334845       -0.231527
         -0.536257       -0.133747       -0.676976
         -0.252382        0.183458       -0.768938
         -0.032161        0.365603       -0.630393
         -0.059221        0.284582       -0.517690
         -0.136487       -0.060519       -0.490518
         -0.051012       -0.479950       -0.433231
          0.132300       -0.643007       -0.309356
          0.247111       -0.395646       -0.181631
          0.278603        0.044928       -0.010929
          0.261454        0.335864        0.319947
          0.103405        0.330403        0.718588
         -0.240643        0.084764        0.846051
         -0.544252       -0.248154        0.513465
         -0.536054       -0.422659       -0.030571
         -0.275738       -0.215130       -0.343132
         -0.056441        0.304470       -0.235008
          0.005334        0.744322        0.082784
          0.059066        0.763595        0.239276
          0.230785        0.412787        0.104805
          0.433197        0.021860       -0.031830
          0.495914       -0.197316        0.173704
          0.368798       -0.326342        0.572311
          0.142499       -0.520402        0.615132
         -0.054648       -0.742282        0.091872
         -0.126444       -0.783976       -0.534392
         -0.068463       -0.488227       -0.702730
         -0.013235        0.075998       -0.409784
         -0.089669        0.596220       -0.094116
         -0.203029        0.702593       -0.049537
         -0.147086        0.295962       -0.169287
          0.046285       -0.285932       -0.195711
          0.132183       -0.534950       -0.018939
          0.041916       -0.271820        0.293418
         -0.061500        0.176422        0.595566
         -0.123397        0.362946        0.715295
         -0.247375        0.213565        0.541224
         -0.382865        0.016108        0.161128
         -0.303365       -0.002052       -0.180902
          0.048188        0.109606       -0.342962
          0.444111        0.190025       -0.409420
          0.617851        0.133461       -0.498948
          0.461954       -0.083508       -0.563167
          0.063641       -0.338023       -0.471531
         -0.306045       -0.372291       -0.209451
         -0.372106       -0.070076        0.122304
         -0.168198        0.346718        0.430752
         -0.029617        0.567643        0.602625
         -0.168732        0.511292        0.435284
         -0.399397        0.243573       -0.144489
         -0.368891       -0.185904       -0.778378
          0.028424       -0.597180       -0.885965
          0.522298       -0.636863       -0.308190
          0.739564       -0.217394        0.464682
          0.584782        0.188957        0.825740
          0.268695        0.050666        0.626504
         -0.022203       -0.531898        0.140167
         -0.269082       -0.934628       -0.294705
         -0.415279       -0.732719       -0.448141
         -0.334592       -0.081502       -0.269759
         -0.100407        0.540561        0.010052
          0.025017        0.766674        0.025463
         -0.018570        0.574100       -0.317695
          0.000323        0.237538       -0.704622
          0.187886        0.066894       -0.748135
          0.289906        0.153403       -0.343115
          0.048057        0.354982        0.295946
         -0.380624        0.480736        0.810767
         -0.562663        0.453265        0.968933
         -0.313637        0.319641        0.888544
          0.077693        0.150760        0.908196
          0.210795       -0.038361        1.123949
          0.038427       -0.258383        1.186216
         -0.153304       -0.462014        0.710939
         -0.144654       -0.522902       -0.192434
          0.014626       -0.304678       -0.964312
          0.171641        0.220785       -1.153464
          0.249478        0.852440       -0.816805
          0.240321        1.167757       -0.361680
          0.188476        0.828528       -0.120313
          0.208158        0.005292       -0.141046
          0.354042       -0.661773       -0.285053
          0.457882       -0.721061       -0.396927
          0.283737       -0.402404       -0.401944
         -0.137577       -0.252677       -0.337643
         -0.532084       -0.424710       -0.321817
         -0.727422       -0.572584       -0.449745
         -0.740096       -0.358120       -0.682840
         -0.578523        0.167564       -0.839245
         -0.265497        0.652447       -0.742044
          0.002900        0.764574       -0.407247
          0.072167        0.464050       -0.042266
          0.152356        0.057695        0.179354
          0.542649       -0.060513        0.305940
          1.055869        0.207537        0.539401
          1.130773        0.578626        0.983469
          0.581130        0.691403        1.442491
         -0.135005        0.405097        1.493159
         -0.508749       -0.184753        0.878245
         -0.529832       -0.850445       -0.122646
         -0.491309       -1.284162       -0.849569
         -0.511923       -1.208299       -0.876959
         -0.476242       -0.603560       -0.362032
         -0.306585        0.178420        0.271190
         -0.066923        0.639896        0.796477
          0.176241        0.550694        1.178398
          0.409265        0.133823        1.293348
          0.547682       -0.199522        0.961199
          0.426163       -0.290242        0.252069
          0.039098       -0.345267       -0.476855
         -0.305469       -0.607061       -0.921298
         -0.237360       -1.010662       -1.061143
          0.252051       -1.248131       -1.015915
          0.721984       -1.118519       -0.840012
          0.669977       -0.722241       -0.571663
          0.022793       -0.308828       -0.368609
         -0.761529        0.011468       -0.413448
         -1.114309        0.359953       -0.651673
         -0.881502        0.869420       -0.742408
         -0.368590        1.413806       -0.380382
          0.108918        1.662748        0.347691
          0.521130        1.421658        1.011007
          0.888796        0.817783        1.239350
          1.011739        0.145132        0.997951
          0.680819       -0.347893        0.471621
          0.006890       -0.519751       -0.172535
         -0.703387       -0.365408       -0.819279
         -1.259851       -0.050169       -1.298723
         -1.545263        0.208182       -1.387417
         -1.345582        0.330887       -0.972961
         -0.556442        0.353993       -0.201374
          0.514432        0.237589        0.597604
          1.335698       -0.126149        1.174356
          1.616613       -0.677270        1.512401
          1.396384       -1.123452        1.691731
          0.787456       -1.203694        1.683303
         -0.096151       -0.920107        1.358852
         -0.976485       -0.433545        0.682280
         -1.429899        0.161565       -0.133197
         -1.183184        0.826815       -0.671353
         -0.356467        1.398006       -0.611090
          0.587361        1.563380       -0.052524
          1.129372        1.083776        0.518282
          1.026846        0.042038        0.644416
          0.476086       -1.108315        0.245784
         -0.053108       -1.814991       -0.402310
         -0.234944       -1.863646       -0.928233
         -0.170638       -1.493229       -1.116342
         -0.175183       -0.986110       -0.976159
         -0.289930       -0.305818       -0.580161
         -0.213794        0.662199        0.059726
          0.194665        1.670538        0.802842
          0.610563        2.196760        1.211878
          0.640507        1.955317        0.902054
          0.305537        1.157640        0.051849
         -0.094827        0.278419       -0.711567
         -0.372638       -0.328987       -0.944424
         -0.459424       -0.596536       -0.699648
         -0.282673       -0.617185       -0.296873
          0.055698       -0.441417       -0.054689
          0.211350       -0.059215       -0.203660
          0.011831        0.431204       -0.780361
         -0.300679        0.769857       -1.542643
         -0.477470        0.758710       -2.099604
         -0.568987        0.456970       -2.119761
         -0.600534        0.017760       -1.420122
         -0.406544       -0.562402       -0.048454
         -0.057145       -1.289655        1.596238
          0.060426       -1.832862        2.851543
         -0.121477       -1.675504        3.140062
         -0.161984       -0.701258        2.298994
          0.139023        0.597539        0.725433
          0.356998        1.580922       -0.730371
          0.172854        1.964219       -1.298684
         -0.037782        1.815212       -0.988532
          0.201414        1.254453       -0.568989
          0.694442        0.341646       -0.620880
          0.875649       -0.763329       -0.851551
          0.605798       -1.678704       -0.645969
          0.218001       -1.983503       -0.031130
         -0.042695       -1.562213        0.336725
         -0.210323       -0.692240        0.031168
         -0.327633        0.256037       -0.700224
         -0.355410        1.097074       -1.328555
         -0.343390        1.723411       -1.516877
         -0.399761        1.889996       -1.149095
         -0.467048        1.366583       -0.240610
         -0.375914        0.317990        0.967044
         -0.150237       -0.687739        2.014237
         -0.002836       -1.179485        2.558328
          0.027782       -1.198763        2.647046
          0.160836       -1.113074        2.515918
          0.489973       -1.097486        2.201382
          0.784201       -0.956656        1.556735
          0.804860       -0.455354        0.610579
          0.566179        0.321075       -0.349513
          0.141162        1.006669       -1.113159
         -0.499611        1.302077       -1.733942
         -1.226500        1.229611       -2.271273
         -1.580898        1.031232       -2.561126
         -1.185905        0.824129       -2.383523
         -0.221153        0.426554       -1.669975
          0.753746       -0.374314       -0.452383
          1.352176       -1.394969        1.093056
          1.523187       -2.059286        2.369684
          1.288372       -1.939687        2.506403
          0.633511       -1.189760        1.198127
         -0.274849       -0.306751       -0.747213
         -0.986460        0.411237       -2.054881
         -1.086104        0.947608       -2.124506
         -0.620553        1.215583       -1.309206
         -0.073614        1.006560       -0.243374
          0.149817        0.388816        0.705170
          0.107677       -0.177963        1.332095
          0.102589       -0.343949        1.394747
          0.205119       -0.246872        0.790133
          0.176195       -0.158721       -0.195962
         -0.137772        0.011178       -0.998969
         -0.484811        0.519022       -1.143624
         -0.409206        1.196079       -0.539018
          0.210587        1.418689        0.448521
          0.917748        0.749082        1.203453
          1.073599       -0.575723        1.300707
          0.480763       -1.819370        0.800897
         -0.468474       -2.274125        0.065662
         -1.203351       -1.686957       -0.614741
         -1.381589       -0.429864       -1.070688
         -0.962954        0.696584       -1.092728
         -0.174620        1.047463       -0.513776
          0.543465        0.633720        0.541313
          0.843098       -0.046081        1.653159
          0.798443       -0.613334        2.352397
          0.696238       -1.012707        2.329907
          0.544477       -1.147532        1.568438
          0.147584       -0.714829        0.399574
         -0.382651        0.378954       -0.693565
         -0.624213        1.672014       -1.441467
         -0.382521        2.452271       -1.856575
          0.102289        2.337447       -1.928203
          0.479464        1.477770       -1.482127
          0.553349        0.328898       -0.453663
          0.287250       -0.645522        0.856784
         -0.182961       -1.138275        1.867011
         -0.553687       -1.066248        1.980583
         -0.598714       -0.584538        0.932868
         -0.429566       -0.010492       -0.857838
         -0.345253        0.326591       -2.387544
         -0.424489        0.208715       -2.822293
         -0.449741       -0.379234       -2.153388
         -0.247301       -1.138955       -0.974072
          0.106250       -1.518784        0.187273
          0.467399       -1.156695        1.065055
          0.807873       -0.332578        1.433856
          1.111801        0.247124        1.152408
          1.239121        0.218272        0.480208
          1.017621       -0.084550        0.014979
          0.444449       -0.137189        0.131602
         -0.243661        0.145997        0.617674
         -0.724753        0.475813        0.964551
         -0.871102        0.681854        0.876655
         -0.855629        0.873602        0.390087
         -0.886216        1.147199       -0.319937
         -0.895856        1.340511       -1.015194
         -0.678736        1.176116       -1.363999
         -0.279087        0.607619       -1.102810
          0.010263       -0.076762       -0.314193
          0.046800       -0.553201        0.551787
          0.009027       -0.755990        0.984994
          0.133972       -0.759294        0.755635
          0.433442       -0.549154        0.030065
          0.683360       -0.172145       -0.779131
          0.638731        0.059963       -1.299851
          0.312750       -0.089936       -1.375439
          0.026040       -0.308185       -0.999146
          0.045438       -0.042497       -0.223741
          0.232482        0.657271        0.724483
          0.251886        1.036651        1.353895
          0.043384        0.534452        1.210072
         -0.173511       -0.535090        0.374717
         -0.263248       -1.363400       -0.491565
         -0.243391       -1.471758       -0.744750
         -0.110567       -1.007113       -0.344065
          0.085539       -0.404218        0.232516
          0.145304        0.052076        0.563101
          0.006436        0.340424        0.617263
         -0.079405        0.501303        0.550317
          0.047383        0.474003        0.385455
          0.154508        0.228894        0.057551
          0.025398       -0.038641       -0.330800
         -0.161174       -0.023083       -0.539006
         -0.166823        0.386698       -0.521710
         -0.086332        1.009805       -0.518252
         -0.118145        1.517919       -0.684678
         -0.220778        1.606556       -0.795468
         -0.233186        1.161707       -0.458772
         -0.132494        0.375119        0.434172
         -0.026045       -0.421200        1.516942
         -0.021770       -1.088805        2.145861
         -0.135339       -1.676826        1.860461
         -0.217473       -2.075052        0.800813
         -0.050962       -1.971610       -0.359918
          0.335773       -1.269556       -1.003872
          0.575506       -0.302975       -1.049166
          0.386980        0.472604       -0.816692
         -0.015659        0.825737       -0.574446
         -0.186783        0.767445       -0.346056
         -0.042153        0.470139       -0.099048
          0.112696        0.220525        0.035966
          0.119468        0.221154       -0.153172
          0.170322        0.366924       -0.637234
          0.382064        0.397559       -1.007731
          0.527067        0.285485       -0.800295
          0.408398        0.256774        0.029349
          0.210168        0.400310        1.023494
          0.179357        0.490602        1.632978
          0.180189        0.298071        1.679947
         -0.092258       -0.081489        1.408124
         -0.586374       -0.329991        1.105799
         -0.919631       -0.285354        0.756434
         -0.881784       -0.112568        0.155704
         -0.629265       -0.057415       -0.653222
         -0.380513       -0.103621       -1.247817
         -0.162118       -0.020235       -1.251196
          0.074957        0.231412       -0.780309
          0.257861        0.325189       -0.322272
          0.244083       -0.053288       -0.210638
          0.030454       -0.753351       -0.345632
         -0.197355       -1.240447       -0.407727
         -0.249283       -1.135393       -0.235588
         -0.091458       -0.579800        0.033681
          0.199200       -0.027681        0.143556
          0.525399        0.248723       -0.012109
          0.750148        0.329036       -0.307093
          0.725048        0.354797       -0.522535
          0.460496        0.285605       -0.500249
          0.175151        0.046535       -0.190259
          0.071469       -0.264708        0.319583
          0.131508       -0.467865        0.784782
          0.193284       -0.467082        0.943344
          0.137335       -0.220820        0.752161
         -0.055473        0.288223        0.406405
         -0.326350        0.917492        0.088554
         -0.542712        1.351586       -0.195589
         -0.568031        1.382559       -0.497364
         -0.411460        1.114113       -0.777185
         -0.232695        0.782899       -0.945083
         -0.133693        0.475538       -0.937499
         -0.065046        0.129668       -0.689774
         -0.011956       -0.270978       -0.147455
         -0.084566       -0.638686        0.602055
         -0.292568       -0.904667        1.276644
         -0.435881       -1.106032        1.564728
         -0.387426       -1.326783        1.353582
         -0.284473       -1.558967        0.812826
         -0.247144       -1.596722        0.289303
         -0.091888       -1.125880        0.080288
          0.416758       -0.074286        0.218840
          1.095074        1.122081        0.442567
          1.379998        1.793512        0.383379
          0.935051        1.647044       -0.183447
          0.074478        0.976453       -1.182413
         -0.553750        0.257270       -2.203515
         -0.628680       -0.282935       -2.654813
         -0.345800       -0.631149       -2.163160
         -0.025227       -0.723659       -0.954915
          0.203727       -0.437508        0.276882
          0.289305        0.143679        1.014236
          0.140147        0.655320        1.332941
         -0.181253        0.793839        1.567243
         -0.377707        0.622813        1.709115
         -0.263676        0.374153        1.403644
         -0.015567        0.072069        0.540725
          0.119711       -0.386806       -0.413872
          0.155189       -0.854231       -0.847976
          0.199632       -0.969353       -0.642106
          0.190327       -0.632909       -0.188842
          0.029721       -0.155643        0.149881
         -0.170215        0.157839        0.336489
         -0.201426        0.318307        0.410963
         -0.055339        0.446151        0.296904
          0.046478        0.505080       -0.007309
         -0.064152        0.392740       -0.330361
         -0.269106        0.140031       -0.579279
         -0.312167       -0.103375       -0.843547
         -0.164940       -0.184821       -1.116185
         -0.067913        0.011935       -1.157538
         -0.142928        0.499726       -0.790290
         -0.190336        1.035695       -0.142623
         -0.020055        1.168957        0.528698
          0.233821        0.659592        1.090725
          0.335814       -0.188602        1.476832
          0.309584       -0.829919        1.532703
          0.329437       -1.098588        1.136265
          0.364501       -1.285625        0.437312
          0.209107       -1.564631       -0.219608
         -0.147764       -1.637893       -0.644181
         -0.433060       -1.139670       -0.913729
         -0.410146       -0.198100       -1.099209
         -0.107557        0.644449       -1.059968
          0.275180        0.997940       -0.640077
          0.518795        0.916971        0.023406
          0.470967        0.672710        0.527423
          0.157419        0.437449        0.552520
         -0.211256        0.246317        0.142826
         -0.446184        0.141770       -0.344826
         -0.520097        0.215630       -0.519964
         -0.452119        0.437326       -0.215095
         -0.234855        0.509076        0.417872
          0.027963        0.117533        0.996709
          0.131214       -0.567701        1.164123
          0.052540       -0.894230        0.863318
          0.003700       -0.457719        0.372133
          0.074235        0.363251        0.017632
          0.096343        0.869366       -0.137907
         -0.007766        0.857785       -0.293553
         -0.064344        0.675164       -0.619356
