INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2025/06/15
HORA LOCAL      : 11:35:27
LATITUD         : -12.180
LONGITUD        : -77.390
PROFUNDIDAD     : 49.0 km
MAGNITUD        : M6.1
DIST. EPICENTRAL: 20.4 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2025/06/15 16:35:30 UTC
NUMERO DE MUESTRAS         : 7038
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :   29.4497        33.7272       29.5751

              Z              N              E
         -1.753610        1.812246        2.623207
         -1.404547        2.021961        3.769427
         -0.239485        1.136289        3.817134
          0.860968        0.051293        2.693862
          1.351595        0.175100        1.130061
          1.336703        1.413800       -0.403779
          1.357996        2.290192       -1.612967
          1.704713        1.731527       -1.618423
          2.171044        0.046642        0.175535
          2.505625       -1.608141        2.554299
          2.424159       -2.266016        3.282546
          1.273634       -1.856290        1.591265
         -1.191172       -1.148721       -1.134321
         -3.716726       -0.950683       -3.134947
         -4.575134       -1.413613       -3.823059
         -3.721671       -2.098229       -3.627362
         -2.585934       -2.323021       -3.205623
         -1.903884       -1.464730       -2.898691
         -1.374335        0.403818       -2.402961
         -1.119004        2.098435       -1.110491
         -1.422631        2.358416        0.786729
         -1.255678        1.444518        1.990012
          0.604870        0.867167        1.613410
          2.978328        1.362456        0.598194
          3.190621        2.007357        0.643112
          0.877477        1.591407        1.857849
         -1.317896        0.096241        2.533882
         -1.375602       -1.471628        1.475136
         -0.240210       -2.155202       -0.402592
          0.308610       -1.775116       -1.303890
          0.342203       -0.971403       -0.598684
          0.939562       -0.562762        1.016734
          1.901876       -0.717204        2.696141
          2.071213       -0.995536        3.894404
          1.357124       -1.209089        4.115660
          0.731137       -1.610531        3.212502
          0.394192       -2.117700        1.864547
         -0.450039       -2.121991        1.065779
         -1.907985       -1.367814        1.104665
         -2.852707       -0.399311        1.380472
         -2.373814        0.141606        1.108747
         -0.843247        0.189731        0.052260
          0.674420        0.029327       -1.202687
          1.342529       -0.236849       -1.676013
          0.774957       -0.753576       -1.087981
         -0.831536       -1.601766       -0.422741
         -2.453485       -2.565331       -0.787117
         -2.870661       -3.092046       -1.841082
         -2.004930       -2.397020       -2.217451
         -1.017522        0.053299       -1.461308
         -0.660503        3.686922       -0.560832
         -0.273415        6.632347       -0.425276
          0.881769        7.111849       -0.820967
          1.975537        5.281589       -1.153339
          1.603346        3.158592       -1.457069
          0.286224        2.371882       -2.007822
          0.151580        2.409076       -2.473303
          1.458448        1.545715       -2.236001
          1.654013       -0.818116       -1.454859
         -0.564221       -3.398033       -1.048240
         -2.610512       -4.552746       -1.460432
         -1.761354       -3.932599       -2.043974
          0.652925       -2.442281       -1.787846
          1.566461       -1.132932       -0.118351
          0.753299       -0.491993        2.879577
          0.147103       -0.486483        6.221543
          0.223270       -0.886828        8.159362
          0.065972       -1.485024        7.581054
         -0.160368       -2.015491        5.304708
          0.342815       -1.994979        3.125244
          0.927477       -1.115630        1.722813
          0.376074        0.008620        0.441256
         -0.811138        0.140892       -1.115799
         -1.147656       -1.008864       -2.457962
         -0.480785       -2.115499       -3.181929
          0.276551       -1.829194       -3.378626
          0.950053       -0.517401       -2.793211
          1.927883        0.346331       -0.765454
          2.837966        0.101895        2.271294
          2.869569       -0.626823        4.157015
          2.033655       -1.092740        2.990772
          1.100437       -1.123314       -0.533797
          0.527552       -0.650229       -3.671073
          0.038903        0.531379       -4.457519
         -0.885279        2.164972       -3.361875
         -2.313229        3.404319       -2.147125
         -3.532597        3.749229       -1.788010
         -3.591038        3.538740       -1.892461
         -2.441089        3.194839       -1.787628
         -1.160839        2.720380       -1.428430
         -0.670714        2.236057       -1.043854
         -0.799065        2.082770       -0.638774
         -0.976034        2.057655       -0.407161
         -0.995680        1.565410       -0.927204
         -0.645786        0.865999       -2.160204
          0.366140        1.018987       -2.914860
          1.546274        2.091843       -2.212963
          1.754029        2.641204       -0.632878
          0.855894        1.744302        0.566710
          0.188734        0.388008        1.106462
          0.607924       -0.181304        1.586494
          1.069505       -0.411652        2.215243
          0.194019       -1.450658        2.590346
         -1.478789       -3.056673        2.501444
         -2.035340       -3.980613        2.124575
         -0.703439       -3.891889        1.556367
          1.321815       -3.443678        0.839899
          2.528030       -2.701359        0.250196
          2.533795       -1.000682       -0.137251
          1.797622        1.502727       -0.864975
          0.837613        3.420512       -2.242241
          0.012248        3.749233       -3.359227
         -0.580488        3.075188       -2.939572
         -1.138026        2.630866       -1.014811
         -1.652015        2.662904        1.222957
         -1.566193        2.307280        3.026326
         -0.511505        0.889511        4.432822
          0.864399       -1.182938        5.127822
          1.472580       -2.935088        4.281668
          1.040434       -3.867034        1.883169
          0.192592       -4.187900       -0.706897
         -0.530314       -4.166345       -2.060057
         -1.015047       -3.642766       -2.062177
         -1.059732       -2.367143       -1.614234
         -0.378925       -0.659859       -1.262503
          0.755094        0.593205       -0.636844
          1.595684        0.840143        0.605245
          1.752720        0.584695        1.741369
          1.399090        0.732480        1.578999
          0.834547        1.210131        0.058780
          0.435390        0.919170       -1.529434
          0.629984       -0.662919       -2.177554
          1.259176       -2.575397       -2.229080
          1.493895       -3.575575       -2.433184
          1.020269       -3.594403       -2.749181
          0.581691       -3.356789       -2.768160
          0.659991       -3.079834       -2.699931
          0.531586       -2.286046       -3.049613
         -0.419537       -0.651774       -3.520735
         -1.336620        1.565702       -3.072251
         -1.068134        3.853291       -1.271030
         -0.041294        5.804685        0.968236
          0.381260        7.224034        2.441491
         -0.092495        8.079732        3.138471
         -0.700280        8.281150        3.966786
         -1.235336        7.492906        5.037776
         -2.184865        5.431150        5.197521
         -3.384849        2.444019        3.675199
         -3.831319       -0.397358        1.295424
         -3.015698       -1.979988       -0.563719
         -1.547621       -2.087109       -1.401646
         -0.205714       -1.761982       -1.337255
          0.923432       -2.493706       -0.358208
          1.985083       -4.699259        1.176721
          2.633730       -7.159702        1.985729
          2.423576       -8.259953        1.060424
          1.673369       -7.546919       -0.763263
          1.276759       -5.773053       -1.515288
          1.551843       -3.834221       -0.503001
          1.683207       -2.192523        0.883058
          0.599914       -1.030685        1.078430
         -1.589939       -0.304959        0.212714
         -3.341275        0.391850       -0.530504
         -3.272299        1.565811       -0.700608
         -1.879380        3.244336       -0.753982
         -0.924177        4.845132       -0.763714
         -1.050144        5.684605       -0.124596
         -0.968014        5.454789        1.165193
          0.555714        4.187603        1.901171
          2.783264        2.082826        1.105405
          3.880397       -0.341568       -0.517110
          3.243635       -2.160438       -1.478107
          2.004400       -2.613396       -1.509034
          1.182965       -1.889068       -1.565475
          0.334192       -1.032276       -2.003658
         -1.347698       -0.914455       -2.093564
         -3.341182       -1.483330       -1.511784
         -4.257130       -2.104195       -0.926318
         -3.642186       -2.307117       -0.623512
         -2.272815       -1.909982        0.139052
         -0.837190       -0.761418        1.666422
          0.588956        0.982881        2.807150
          1.794149        2.380442        2.373395
          2.241964        2.295966        0.892685
          1.803807        0.852904       -0.012474
          0.917113       -0.293392        0.362008
         -0.035569        0.246975        1.220295
         -0.944012        1.783035        1.542275
         -1.693499        2.210443        1.237449
         -2.105456        0.522365        0.936997
         -2.012921       -2.060988        1.100742
         -1.277330       -3.727297        1.556833
          0.001574       -4.037804        1.819918
          1.365419       -3.676833        1.813670
          2.356790       -2.972559        2.151261
          2.802525       -1.642327        3.306461
          2.624784        0.222874        4.513116
          1.759958        1.844597        4.245223
          0.375810        2.646377        2.120704
         -1.118554        2.871332       -0.470109
         -2.242440        2.958733       -2.109361
         -2.542910        2.761664       -2.914308
         -1.895984        1.969455       -3.778941
         -0.822499        1.033333       -4.824724
         -0.048059        0.862938       -5.362059
          0.322735        1.523942       -4.946210
          0.719902        1.975263       -3.765884
          1.211325        1.408332       -2.142764
          1.280190        0.310489       -0.282766
          0.649329       -0.190395        1.327007
         -0.171223        0.292953        1.820601
         -0.471572        1.048055        0.761720
         -0.168418        1.134138       -1.161697
          0.303268        0.379865       -2.724603
          0.711965       -0.440625       -3.290166
          1.214051       -0.415876       -2.951171
          1.840421        0.439743       -1.942776
          2.181744        1.125499       -0.619922
          1.792915        0.833069        0.274245
          0.775875       -0.172840        0.186259
         -0.303110       -1.124547       -0.448971
         -1.083608       -1.674837       -0.680082
         -1.647895       -1.796753       -0.221448
         -1.997000       -1.326236        0.451266
         -1.794777       -0.310150        0.986443
         -0.896306        0.482394        1.434332
          0.319856        0.152902        1.789091
          1.359130       -1.138212        1.977131
          1.912476       -2.154085        2.223884
          1.689825       -2.040563        2.700350
          0.542640       -1.341871        2.816246
         -1.063581       -1.091626        1.661508
         -2.157238       -1.254169       -0.664342
         -2.091172       -0.784322       -2.823493
         -1.148674        0.778633       -3.534424
         -0.271625        2.449758       -2.592113
         -0.143467        2.841429       -0.649923
         -0.446677        1.724875        1.304655
         -0.167309        0.221064        2.239146
          1.161778       -0.444617        1.672395
          2.703578       -0.097173        0.339082
          3.142385        0.465054       -0.244076
          2.176435        0.389106        0.713524
          0.769466       -0.528389        2.349012
         -0.072767       -1.740759        2.929091
         -0.235575       -2.299418        1.498062
         -0.115621       -1.584295       -1.311010
          0.013264        0.019840       -3.960959
         -0.072856        1.384029       -5.358356
         -0.696850        1.729809       -5.595234
         -1.877475        1.220731       -5.542310
         -2.967684        0.524355       -5.784859
         -3.032367        0.291294       -5.926999
         -1.710446        0.965882       -4.973193
          0.312539        2.323524       -2.472745
          1.843433        3.178138        0.806948
          2.290122        2.481969        3.554340
          2.012470        0.825193        5.132315
          1.468139       -0.155396        5.699078
          0.555556        0.049506        5.294141
         -0.721639        0.374045        3.741748
         -1.556523        0.009673        1.673125
         -1.214240       -0.623613        0.472849
         -0.241360       -1.030886        0.502214
          0.202989       -1.463396        0.417755
         -0.026720       -2.103989       -0.777036
         -0.140620       -2.557642       -1.903549
          0.140461       -2.672353       -1.044323
          0.384875       -2.892703        1.799838
          0.548597       -3.309610        4.754585
          1.033940       -3.264641        6.350207
          1.568550       -2.418258        6.451797
          1.179242       -1.419499        5.293916
         -0.357143       -0.967036        3.176129
         -1.899140       -0.840597        1.136187
         -2.257286       -0.400882        0.405951
         -1.540682        0.417618        0.860871
         -0.696579        1.098386        1.135941
         -0.199969        1.235685        0.482907
          0.135266        0.889853       -0.514478
          0.331249        0.436479       -1.189193
          0.020606        0.251212       -1.619506
         -0.856554        0.411008       -1.826320
         -1.647059        0.696019       -1.181634
         -1.552942        1.032902        0.581322
         -0.518943        1.709669        2.364079
          0.611117        2.770589        2.674827
          0.979835        3.470139        1.494897
          0.662165        2.976296        0.313682
          0.389164        1.526429        0.154093
          0.450442        0.193881        0.393199
          0.484818       -0.484017       -0.019608
          0.331271       -0.896255       -0.976764
          0.276370       -1.323430       -1.734243
          0.295600       -1.373746       -2.495019
         -0.114212       -0.725290       -4.141566
         -0.972965        0.313692       -6.299534
         -1.387951        1.313564       -7.072742
         -0.651471        2.162783       -5.401756
          0.647101        2.686878       -2.601952
          1.231104        2.405725       -0.681673
          0.707543        1.106192       -0.040925
         -0.078683       -0.663454        0.183351
         -0.288908       -2.056378        0.360277
         -0.042028       -2.708138        0.254015
          0.160330       -2.727704        0.161396
          0.322686       -2.149470        0.784263
          0.655421       -0.980688        2.005652
          0.841672        0.256813        2.858293
          0.416658        0.774547        2.785093
         -0.360448        0.545119        2.119153
         -0.826817        0.446013        1.323312
         -0.960618        1.062279        0.531246
         -1.332936        1.914420       -0.151967
         -2.039639        2.196433       -0.615600
         -2.322711        1.704131       -1.036523
         -1.486167        0.672777       -1.602709
          0.081357       -0.699978       -2.001604
          1.213264       -2.068956       -1.778096
          1.418993       -2.774157       -1.127034
          1.426752       -2.463711       -0.719514
          1.782457       -1.655078       -0.724814
          1.771953       -1.179570       -0.554374
          0.735219       -1.166416        0.286006
         -0.411254       -1.009945        1.479988
         -0.326457       -0.364507        2.192484
          0.711500        0.271443        1.839235
          1.298310        0.220911        0.501579
          0.964617       -0.439028       -1.187017
          0.409743       -0.983502       -2.463772
          0.019793       -0.855387       -2.878377
         -0.511785        0.010308       -2.449622
         -1.140001        1.380316       -1.522094
         -1.230029        2.692740       -0.559116
         -0.581616        3.056795        0.099855
          0.168259        1.936203        0.478615
          0.431801       -0.134316        0.835517
          0.369541       -1.919977        1.234547
          0.518442       -2.601043        1.510077
          1.107419       -2.332335        1.590453
          1.787296       -1.835159        1.378587
          1.842560       -1.659000        0.474517
          0.857132       -1.742594       -1.222427
         -0.707271       -1.523244       -2.749572
         -1.914852       -0.543836       -2.902243
         -2.316516        0.957943       -1.877625
         -2.037823        2.167640       -1.054592
         -1.104817        2.492774       -0.958416
          0.498588        2.173482       -0.597412
          2.085193        2.018818        0.731634
          2.509368        2.528818        2.119690
          1.558262        3.283867        2.353429
          0.393416        3.276680        1.726511
          0.057784        1.967931        1.516015
          0.169366       -0.035244        2.045081
         -0.171572       -1.511374        2.300103
         -0.808146       -1.792584        1.483963
         -0.876925       -1.243457        0.056093
         -0.271636       -0.658762       -1.073930
          0.325752       -0.411225       -1.669579
          0.570990       -0.233293       -1.987869
          0.644106        0.268569       -2.048057
          0.568372        1.017517       -1.722460
          0.207159        1.561123       -1.150247
         -0.238874        1.747596       -0.465722
         -0.455084        1.912390        0.404382
         -0.587315        2.166710        1.083776
         -0.944421        1.968503        0.619916
         -1.256623        0.910440       -1.124080
         -0.926912       -0.401124       -2.636006
         -0.007824       -0.935560       -2.305486
          0.767941       -0.609896       -0.317262
          0.993936       -0.393780        1.852627
          0.932901       -0.960783        3.306256
          0.769315       -1.872739        4.174919
          0.310986       -2.353454        4.616666
         -0.324325       -2.307901        4.435599
         -0.542659       -2.165292        3.715048
         -0.233014       -2.113668        2.948523
         -0.159186       -1.963829        2.291657
         -0.865035       -1.579624        1.305080
         -1.858898       -1.057887       -0.294045
         -2.396208       -0.540309       -2.066601
         -2.367472       -0.093996       -3.216910
         -1.915675        0.200397       -3.235169
         -0.912339        0.151643       -2.220645
          0.638473       -0.424124       -0.868926
          2.205830       -1.344735        0.015511
          3.125604       -1.908510        0.260251
          3.089874       -1.456355        0.362703
          2.221018       -0.203702        0.692230
          0.998852        0.781383        1.100209
          0.038834        0.611861        1.411354
         -0.359043       -0.524125        1.707691
         -0.386024       -1.530550        1.965836
         -0.338338       -1.360915        1.987446
         -0.243008        0.115963        1.824840
         -0.027398        2.032914        1.725092
          0.083696        3.285404        1.556105
         -0.352917        3.409077        0.853713
         -1.329963        2.747240       -0.383392
         -2.030064        1.975959       -1.414793
         -1.645438        1.603050       -1.563146
         -0.543695        1.634567       -1.052451
          0.035822        1.496405       -0.716577
         -0.424221        0.589195       -0.886909
         -1.192467       -0.888575       -0.924109
         -1.589830       -2.036399       -0.147414
         -1.864475       -2.287829        1.023787
         -2.216846       -1.917754        1.438851
         -1.951430       -1.471898        0.738131
         -0.605886       -1.194254       -0.200073
          0.849905       -1.064215       -0.609566
          1.246735       -0.946477       -0.892605
          1.096612       -0.698972       -1.765055
          1.674572       -0.444561       -2.920896
          2.538885       -0.528654       -3.276288
          1.861133       -0.876484       -2.323986
         -0.581708       -0.796735       -0.670302
         -2.645320        0.056638        0.753857
         -2.681800        0.953040        1.602041
         -1.501622        1.025327        2.113942
         -0.632185        0.614250        2.512626
         -0.122613        0.778946        2.688215
          0.768632        1.533554        2.378515
          1.821291        1.576535        1.415652
          2.134441        0.174515       -0.120851
          1.633729       -1.481830       -1.750863
          1.121795       -1.556916       -2.709960
          0.994694        0.165364       -2.558453
          0.899672        2.048907       -1.690631
          0.638891        2.535567       -0.986334
          0.451633        1.678446       -0.948902
          0.326464        0.696337       -1.392463
         -0.007215        0.464100       -1.871470
         -0.310115        0.669874       -2.079939
         -0.066455        0.381786       -1.922894
          0.422634       -0.717375       -1.611996
          0.286836       -1.893790       -1.648645
         -0.413510       -2.202129       -2.335840
         -0.636461       -1.426196       -3.344976
         -0.142679       -0.004707       -4.011931
         -0.068765        1.593875       -3.929023
         -1.028624        3.053184       -3.120687
         -1.795659        3.974577       -1.940131
         -1.018947        3.875012       -0.933671
          0.523497        2.579984       -0.456059
          0.844785        0.617128       -0.279939
         -0.329669       -0.898117        0.100740
         -1.093902       -1.085463        0.741213
         -0.059117       -0.199453        1.190004
          1.867997        0.525424        1.196228
          2.970151        0.157485        1.042654
          2.805909       -0.997075        0.989110
          2.045769       -1.911504        0.753670
          1.156523       -1.990519       -0.043639
          0.170879       -1.421673       -1.066733
         -0.752443       -0.646722       -1.456487
         -1.320081        0.072644       -0.986333
         -1.436474        0.539965       -0.437376
         -1.148203        0.444691       -0.445135
         -0.533454       -0.349311       -0.551087
          0.180873       -1.352377        0.033822
          0.775431       -1.704891        1.245864
          1.320322       -1.175174        2.432746
          1.833194       -0.585833        3.336930
          1.876237       -0.801257        4.039038
          1.206335       -1.496452        4.294179
          0.548153       -1.495854        3.794775
          0.743946       -0.332912        2.946215
          1.264445        1.070987        2.590061
          0.727429        1.465433        2.902672
         -0.909973        0.620025        3.164042
         -1.911419       -0.600259        2.766380
         -1.164618       -1.213881        1.999186
          0.117618       -0.915024        1.574955
          0.225104       -0.054462        1.709117
         -0.479601        0.844764        2.058501
         -0.405334        1.417067        2.322100
          0.500383        1.426273        2.357852
          0.750736        0.696823        1.873344
         -0.111771       -0.720978        0.688898
         -0.890841       -2.377686       -0.736757
         -0.836030       -3.585365       -1.724605
         -0.591362       -3.820249       -2.293334
         -0.702684       -3.009696       -2.993962
         -0.762247       -1.523703       -3.847477
         -0.492632        0.050862       -4.131457
         -0.322955        1.185725       -3.363128
         -0.461298        1.648387       -1.997695
         -0.563899        1.647635       -0.954112
         -0.609960        1.686005       -0.700455
         -1.017291        2.052906       -0.937637
         -1.678505        2.466298       -1.096799
         -1.853823        2.377620       -1.029732
         -1.249207        1.581161       -1.015868
         -0.453822        0.400114       -1.039651
         -0.045680       -0.610905       -0.507487
          0.177802       -1.029946        0.877636
          0.639648       -0.778678        2.311861
          1.006487       -0.133362        2.657828
          0.523178        0.474881        1.934584
         -0.656666        0.729234        1.283613
         -1.385059        0.590931        1.290735
         -1.113615        0.316692        1.191376
         -0.655578        0.301593        0.331958
         -0.817562        0.729038       -0.353467
         -1.189307        1.265930        0.523432
         -1.012414        1.218459        2.487327
         -0.384249        0.200353        3.424444
          0.266526       -1.292712        2.412272
          1.076487       -2.131441        1.000841
          2.093754       -1.559174        0.994628
          2.498546        0.021698        2.075242
          1.683051        1.337718        2.537859
          0.486088        1.357340        1.549346
          0.090636        0.137018       -0.293560
          0.236239       -1.368006       -2.073815
         -0.129375       -2.193118       -3.267696
         -0.837959       -2.013197       -3.611686
         -0.615501       -1.147906       -3.065595
          0.807215       -0.234052       -1.997269
          2.005722        0.189087       -0.987523
          1.671223        0.088876       -0.347067
          0.255740       -0.062971       -0.033325
         -0.716291        0.125564       -0.024763
         -0.534959        0.538120       -0.424290
          0.066343        0.865981       -1.043041
          0.072646        1.026949       -1.288873
         -0.611926        0.999855       -0.861273
         -1.362772        0.605479       -0.264229
         -1.690331       -0.172797       -0.149223
         -1.400498       -0.883375       -0.385047
         -0.394428       -0.940778       -0.344644
          0.946158       -0.187231        0.050657
          1.550182        0.947118        0.252072
          0.765834        1.679907        0.073959
         -0.522013        1.335105        0.063860
         -0.868366       -0.078521        0.586903
         -0.249960       -1.674597        1.095805
          0.018692       -2.360987        0.787007
         -0.621135       -1.806467       -0.384559
         -1.207084       -0.629233       -1.863615
         -0.946531        0.251585       -3.334073
         -0.413822        0.285569       -4.710943
         -0.327794       -0.396154       -5.501242
         -0.311054       -0.991257       -5.052982
          0.093427       -0.606048       -3.536470
          0.256596        0.807666       -1.875909
         -0.387562        2.365854       -0.519091
         -0.984291        3.369057        0.928013
         -0.513078        3.949614        2.595437
          0.394829        4.188002        3.753830
          0.443339        3.410690        3.799470
         -0.125971        1.234784        3.119089
          0.058554       -1.322735        2.415318
          1.159114       -2.813787        1.733724
          1.791430       -3.097276        0.786530
          1.191036       -3.198563       -0.157355
          0.340679       -3.652595       -0.462668
          0.406858       -3.825469       -0.137521
          1.097600       -2.884291        0.051584
          1.326039       -0.849830       -0.335621
          0.809183        1.393473       -0.791491
          0.149866        2.784565       -0.679275
         -0.305812        2.778456       -0.248517
         -0.772368        1.696523       -0.354938
         -1.183452        0.510154       -1.329565
         -0.946500        0.086480       -2.540875
          0.083184        0.518220       -3.102239
          1.107358        1.200554       -2.711437
          1.394850        1.472429       -1.684111
          1.188641        1.096400       -0.444034
          1.080407        0.311622        0.754300
          1.090387       -0.320084        1.776513
          0.928097       -0.244392        2.585448
          0.598264        0.552393        3.181172
          0.220010        1.327651        3.402262
         -0.226148        1.224507        3.000213
         -0.552248        0.187613        2.049583
         -0.355687       -1.013865        0.982051
          0.267855       -1.615122        0.109923
          0.617188       -1.389964       -0.508750
          0.314074       -0.529029       -0.720338
         -0.216008        0.506994       -0.363814
         -0.370643        1.063358        0.206131
          0.001664        0.733870        0.344424
          0.593438       -0.172492        0.047236
          0.876167       -0.908804        0.003615
          0.532458       -1.052505        0.489999
         -0.104661       -0.768318        0.877970
         -0.363767       -0.392586        0.570650
         -0.022178       -0.077324       -0.162263
          0.628928        0.097657       -0.691252
          1.226265       -0.075788       -0.889923
          1.294515       -0.813678       -1.005552
          0.365944       -2.000671       -0.962548
         -1.134241       -3.004666       -0.333539
         -1.898412       -2.967002        0.971019
         -1.376840       -1.564093        2.347601
         -0.479678        0.453167        3.069487
         -0.038941        1.796163        3.104979
          0.202867        1.867894        3.024294
          0.460539        1.218735        2.972812
          0.187768        0.746427        2.248733
         -0.749805        0.769776        0.433411
         -1.467316        0.955807       -1.529052
         -1.365003        0.872367       -2.299866
         -0.964081        0.460387       -1.985184
         -0.804860       -0.038080       -1.951603
         -0.474545       -0.591266       -2.774558
          0.507286       -1.527116       -3.464984
          1.513465       -2.862207       -3.060126
          1.468714       -3.791843       -2.026438
          0.470764       -3.403537       -1.467990
         -0.241496       -1.781619       -1.536725
         -0.109420        0.042962       -1.364923
         -0.022543        1.110364       -0.403621
         -0.779154        1.157182        0.839955
         -1.806770        0.486188        1.515035
         -2.187091       -0.313474        1.322018
         -1.993891       -0.592812        0.477902
         -1.623697       -0.006306       -0.587928
         -0.681667        1.187705       -1.086678
          1.187766        2.298352       -0.097251
          2.963539        2.772480        2.336603
          3.150524        2.579741        4.790657
          1.762885        2.022727        5.845018
          0.151749        1.344953        5.491420
         -0.907251        0.717307        4.548842
         -1.675962        0.391784        3.263283
         -2.243776        0.464562        1.378011
         -2.304552        0.570185       -0.812852
         -2.138802        0.202665       -2.484434
         -2.399566       -0.688631       -3.268725
         -2.743887       -1.704558       -3.431682
         -2.042996       -2.454660       -3.086523
         -0.293916       -2.697461       -1.942396
          1.006681       -2.237171        0.012488
          0.948847       -1.140564        2.052286
          0.443350        0.001716        3.147446
          0.607848        0.448772        2.715906
          0.993238        0.055146        0.988420
          0.464044       -0.505011       -1.184032
         -0.804659       -0.289692       -2.902299
         -1.350167        1.093615       -3.730544
         -0.393370        3.051028       -3.750732
          1.091121        4.383209       -3.318874
          1.677014        4.280982       -2.894583
          1.304683        2.948809       -2.840856
          1.024623        1.202497       -3.056206
          1.141398       -0.314419       -2.932867
          0.761855       -1.356674       -2.001955
         -0.497201       -1.860418       -0.562602
         -1.585673       -1.902346        0.600015
         -1.568654       -1.775193        1.079727
         -0.999454       -1.745324        1.180773
         -0.745578       -1.689832        1.408521
         -0.457096       -1.235960        1.871013
          0.567689       -0.321064        2.221153
          1.849291        0.666757        2.056224
          2.405970        1.403178        1.354891
          2.292643        1.936982        0.514361
          2.177878        2.299421       -0.100967
          1.997821        2.201690       -0.501516
          1.286451        1.483430       -0.805861
          0.333811        0.594709       -0.902542
         -0.162549        0.227681       -0.678393
         -0.195390        0.560184       -0.311864
         -0.189285        1.120716        0.008169
         -0.097798        1.312852        0.387682
          0.268950        0.913122        0.881107
          0.474446        0.186487        1.111745
         -0.000212       -0.356035        0.703223
         -0.809380       -0.432921       -0.062267
         -1.234474       -0.290788       -0.482408
         -1.270062       -0.421097       -0.262618
         -1.366457       -1.010686        0.331828
         -1.441935       -1.814821        1.069768
         -1.072196       -2.487284        1.938837
         -0.424486       -2.842090        2.662236
         -0.049100       -2.855469        2.633819
          0.136940       -2.608863        1.665840
          0.675116       -2.208473        0.382375
          1.416805       -1.618408       -0.517914
          1.605756       -0.642758       -1.060555
          1.196263        0.735334       -1.638088
          1.029975        2.058556       -2.196293
          1.479214        2.705655       -2.367351
          1.870153        2.535157       -2.218884
          1.580943        1.974281       -2.199301
          0.941437        1.381624       -2.302488
          0.613362        0.612917       -1.880133
          0.622330       -0.525786       -0.540231
          0.565622       -1.628391        1.142527
          0.473850       -1.931677        2.157946
          0.721682       -1.226428        2.125492
          1.083919       -0.195784        1.500586
          0.724326        0.263596        0.847039
         -0.573095       -0.109243        0.296370
         -1.911418       -0.818388       -0.308456
         -2.404599       -1.191229       -1.103178
         -2.103371       -0.957001       -2.050638
         -1.444488       -0.295501       -2.830192
         -0.572725        0.470880       -2.910036
          0.321852        1.053138       -1.979779
          0.804935        1.210784       -0.344233
          0.854518        0.940131        1.246488
          0.913737        0.694092        2.200503
          0.906994        1.051301        2.491591
          0.227908        1.958190        2.495199
         -0.919229        2.596409        2.492947
         -1.417393        2.270035        2.370616
         -0.950267        1.164580        1.762649
         -0.480864       -0.030458        0.466101
         -0.514404       -0.939266       -1.213388
         -0.366104       -1.615746       -2.484876
          0.219353       -2.124334       -2.618224
          0.340336       -2.414346       -1.657991
         -0.326228       -2.539387       -0.471482
         -0.686108       -2.681087        0.106951
         -0.158975       -2.858157        0.030898
          0.102806       -2.772596       -0.247713
         -0.855839       -2.119061       -0.562839
         -1.976863       -1.046773       -1.134433
         -1.630271       -0.169694       -1.944597
          0.074244       -0.025235       -2.400888
          1.606698       -0.566331       -1.852634
          1.984504       -1.235911       -0.401024
          1.435683       -1.490203        1.010364
          0.607176       -1.203960        1.542660
         -0.038678       -0.640226        1.461124
         -0.348912       -0.118294        1.827314
         -0.570523        0.304906        3.060456
         -1.052218        0.838387        4.239819
         -1.632915        1.571709        4.204598
         -1.796009        2.161886        3.012681
         -1.495771        2.189419        1.809853
         -1.142616        1.850542        1.448701
         -0.776937        1.849170        1.813765
         -0.179111        2.354237        2.448050
          0.198895        2.541706        3.130019
         -0.413504        1.660875        3.578578
         -1.630890        0.173339        3.224450
         -2.023747       -0.798882        1.806355
         -1.071637       -0.855838       -0.094833
          0.132226       -0.439998       -1.538891
          0.512605        0.110353       -2.127136
          0.270676        0.743844       -2.220395
          0.137292        1.120744       -2.394256
          0.365378        0.803509       -2.793283
          0.810372        0.059297       -2.958917
          1.183718       -0.286169       -2.342035
          1.062828        0.093598       -1.053753
          0.391340        0.661193        0.089243
         -0.108639        0.791519        0.440292
          0.199181        0.460278        0.204705
          0.855897        0.026259       -0.056004
          1.009648       -0.309736       -0.365285
          0.691675       -0.612413       -1.216714
          0.427498       -0.998456       -2.502527
          0.152341       -1.513156       -3.229619
         -0.318101       -2.069426       -2.678956
         -0.316548       -2.369039       -1.357766
          0.800177       -2.059260       -0.316434
          2.185664       -1.113392        0.117935
          2.311176        0.085213        0.380247
          1.072127        1.109302        0.688879
         -0.177675        1.779591        0.683829
         -0.598548        2.094123        0.091274
         -0.670306        2.097232       -0.784301
