INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2024/03/04
HORA LOCAL      : 09:59:27
LATITUD         : -12.070
LONGITUD        : -76.830
PROFUNDIDAD     : 83.0 km
MAGNITUD        : M4.5
DIST. EPICENTRAL: 43.9 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2024/03/04 14:59:33 UTC
NUMERO DE MUESTRAS         : 8348
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    1.7815         5.4176        4.6113

              Z              N              E
          0.043224        1.061935        1.667530
         -0.161680       -0.281877        2.072080
         -0.349311       -1.272433        1.488142
         -0.574892       -1.873985        0.743622
         -0.728310       -2.401375        0.405383
         -0.566724       -2.821673        0.361304
         -0.095801       -2.730553        0.187351
          0.227014       -1.846420       -0.225425
         -0.011326       -0.337242       -0.511959
         -0.528517        1.194766       -0.246470
         -0.595474        2.029662        0.647289
         -0.011737        1.933069        1.781182
          0.603737        1.487702        2.389295
          0.665219        1.456979        1.815931
          0.301680        1.753978        0.271117
         -0.043549        1.486135       -1.218807
         -0.195997        0.205289       -1.961621
         -0.144260       -1.301402       -2.288959
          0.142522       -1.790459       -2.733132
          0.467290       -0.926507       -2.999046
          0.454927        0.398466       -2.303847
          0.156730        1.023763       -0.547818
          0.119272        0.603925        1.322600
          0.524660       -0.245434        2.214509
          0.762752       -0.716023        1.922757
          0.301378       -0.612279        1.109269
         -0.448075       -0.418244        0.424195
         -0.707142       -0.658164       -0.033743
         -0.466522       -1.261871       -0.395183
         -0.367707       -1.611359       -0.543502
         -0.613416       -1.240477       -0.217442
         -0.735894       -0.404831        0.535236
         -0.443215        0.201027        1.267337
         -0.020389        0.302956        1.562430
          0.170611        0.409601        1.374773
          0.051090        1.127663        0.840466
         -0.314422        2.229557        0.016009
         -0.756054        2.742224       -0.955005
         -0.916666        2.098048       -1.689728
         -0.511918        0.886140       -1.906899
          0.288623        0.117502       -1.708303
          0.934116       -0.059930       -1.301304
          0.994685       -0.406466       -0.734337
          0.582758       -1.338903       -0.067275
          0.261054       -2.199785        0.548378
          0.424344       -2.075889        1.076092
          0.783247       -0.962960        1.535097
          0.714410        0.255617        1.692076
          0.168471        0.769103        1.171126
         -0.197203        0.478924       -0.048128
         -0.017656       -0.104772       -1.453512
          0.181078       -0.297396       -2.335435
         -0.150659        0.245118       -2.228418
         -0.651660        1.129407       -1.175356
         -0.639860        1.466988        0.308455
         -0.187872        0.780363        1.635845
          0.106346       -0.447004        2.557997
          0.055568       -1.332216        3.058455
         -0.074490       -1.508595        2.964876
         -0.131744       -1.216503        2.058914
         -0.120335       -0.721128        0.596795
          0.016140       -0.082840       -0.741007
          0.210360        0.563167       -1.579048
          0.183152        0.960306       -2.128776
         -0.124801        1.065821       -2.607293
         -0.363072        1.108345       -2.813447
         -0.275260        1.202076       -2.475723
         -0.053542        1.142166       -1.635302
          0.029337        0.672507       -0.503258
          0.010933       -0.193136        0.713247
          0.054756       -1.132079        1.703588
          0.145700       -1.693925        2.119793
          0.155588       -1.602572        1.892923
          0.067173       -1.011159        1.261099
          0.035279       -0.381047        0.522843
          0.228980       -0.020214       -0.015784
          0.539871        0.135712       -0.113553
          0.532358        0.221672        0.010941
         -0.035330        0.162598       -0.275132
         -0.716456       -0.098290       -1.042366
         -0.823336       -0.297517       -1.280559
         -0.343963       -0.115461       -0.118767
          0.069049        0.337628        1.699791
          0.039635        0.638268        2.445772
         -0.125466        0.610929        1.503494
         -0.080003        0.442313        0.034091
          0.027457        0.290729       -0.624904
         -0.073231        0.125070       -0.488428
         -0.249239       -0.083329       -0.480882
         -0.164672       -0.276813       -1.017286
          0.199671       -0.347733       -1.585506
          0.544527       -0.143960       -1.562371
          0.676253        0.299276       -0.961752
          0.675259        0.477496       -0.265407
          0.649679       -0.130504        0.206953
          0.506137       -1.168880        0.499128
          0.077112       -1.560953        0.658549
         -0.532633       -0.830936        0.516116
         -0.885904        0.291576        0.037035
         -0.698791        0.875395       -0.333774
         -0.274068        0.838231       -0.070784
         -0.118717        0.633234        0.657882
         -0.215892        0.396633        0.984544
         -0.116542       -0.052057        0.344092
          0.295750       -0.608869       -0.747650
          0.622927       -0.855945       -1.224328
          0.545976       -0.652257       -0.679115
          0.181758       -0.283265        0.241266
         -0.177736        0.103684        0.634442
         -0.375749        0.734837        0.292888
         -0.409061        1.595270       -0.222529
         -0.325947        2.015773       -0.328983
         -0.179798        1.354485       -0.059473
         -0.045559       -0.101157        0.147274
          0.005309       -1.329753        0.138486
          0.019168       -1.614384        0.204085
          0.140181       -1.102788        0.541345
          0.327937       -0.381977        0.945255
          0.283293        0.221343        1.126615
         -0.073152        0.783866        0.977496
         -0.311321        1.341833        0.458127
         -0.094322        1.578265       -0.363686
          0.242015        1.162223       -1.088524
          0.232343        0.232111       -1.254996
          0.028648       -0.764783       -0.946980
          0.000336       -1.543675       -0.687135
          0.013230       -1.923564       -0.608515
         -0.221002       -1.594764       -0.249787
         -0.477111       -0.545889        0.598941
         -0.360843        0.507918        1.382588
          0.013391        0.817199        1.471845
          0.249677        0.563901        0.921350
          0.263211        0.469148        0.186536
          0.194627        0.633822       -0.470238
          0.065001        0.510643       -0.905577
         -0.095157       -0.090552       -0.864245
         -0.111691       -0.707862       -0.316356
          0.025888       -0.938312        0.247681
          0.087021       -0.840948        0.325607
          0.036730       -0.587126        0.036364
          0.095465       -0.195352       -0.157743
          0.229093        0.279452       -0.175380
          0.144760        0.625816       -0.298920
         -0.087144        0.686590       -0.563285
         -0.037848        0.534064       -0.682374
          0.333366        0.356883       -0.579707
          0.574501        0.257903       -0.515096
          0.485628        0.194643       -0.613486
          0.326338        0.068655       -0.669644
          0.177405       -0.105781       -0.511928
         -0.228914       -0.100274       -0.232795
         -0.847060        0.318295        0.014613
         -1.122278        0.975369        0.184459
         -0.754378        1.287876        0.274365
         -0.155802        0.881063        0.316637
          0.142450        0.036063        0.424864
          0.124696       -0.686734        0.662492
          0.070788       -1.070481        0.902088
          0.066064       -1.240573        0.979707
          0.007415       -1.249240        0.932724
         -0.120614       -0.994586        0.907857
         -0.200817       -0.485115        0.877299
         -0.149648        0.063927        0.661876
         -0.020053        0.386592        0.254441
          0.080340        0.315231       -0.111837
          0.143865       -0.109835       -0.307831
          0.246158       -0.569578       -0.492987
          0.351507       -0.666951       -0.787370
          0.303675       -0.349221       -0.948773
          0.098651        0.004142       -0.625071
         -0.054339        0.049129        0.136553
         -0.069660       -0.107207        0.840419
         -0.097119       -0.100811        1.016261
         -0.140167        0.204448        0.643068
          0.047939        0.579805        0.116605
          0.438816        0.718225       -0.142742
          0.556113        0.554706       -0.076650
          0.178795        0.313609       -0.006672
         -0.247149        0.256044       -0.217468
         -0.298401        0.377871       -0.557233
         -0.197616        0.415661       -0.617835
         -0.306990        0.181134       -0.347879
         -0.462462       -0.191557       -0.223471
         -0.306693       -0.378275       -0.558718
          0.068669       -0.189832       -0.870062
          0.286213        0.227964       -0.433153
          0.258062        0.457945        0.557923
          0.196208        0.175113        1.047138
          0.196347       -0.418315        0.516113
          0.180675       -0.693241       -0.364778
          0.181523       -0.369298       -0.788418
          0.301594        0.030626       -0.797621
          0.384641       -0.118029       -0.799027
          0.135161       -0.582704       -0.759752
         -0.344257       -0.536212       -0.442700
         -0.557625        0.263195        0.011265
         -0.307738        1.073417        0.276712
          0.024267        1.085874        0.359646
          0.064457        0.364526        0.465046
         -0.089656       -0.341031        0.525795
         -0.196192       -0.470991        0.324409
         -0.274522       -0.090436        0.012092
         -0.405226        0.394553        0.033580
         -0.432614        0.636140        0.481137
         -0.198640        0.482696        0.934055
          0.121952        0.031590        1.023475
          0.252343       -0.371042        0.773791
          0.256560       -0.417366        0.338430
          0.403039       -0.213221       -0.139605
          0.639759       -0.165320       -0.346219
          0.591624       -0.418478       -0.047632
          0.141648       -0.628322        0.342366
         -0.336892       -0.424708        0.070938
         -0.464445        0.089115       -0.863011
         -0.296751        0.474268       -1.550537
         -0.132564        0.477664       -1.378208
         -0.101694        0.247773       -0.774683
         -0.124811        0.074957       -0.387888
         -0.127751        0.052678       -0.104368
         -0.086709        0.016975        0.555934
          0.046251       -0.235910        1.449534
          0.244959       -0.683528        1.875497
          0.312617       -1.015601        1.555094
          0.114926       -0.887944        0.967988
         -0.169001       -0.297980        0.594514
         -0.261131        0.349931        0.304391
         -0.154131        0.660007       -0.251785
         -0.043184        0.668845       -1.026444
          0.002373        0.695330       -1.660394
          0.077882        0.831495       -1.892009
          0.222820        0.839682       -1.630399
          0.346622        0.557404       -0.937939
          0.372709        0.109277       -0.156515
          0.332650       -0.341747        0.281843
          0.265784       -0.752261        0.326765
          0.123749       -1.005028        0.282046
         -0.102523       -0.853657        0.301933
         -0.249353       -0.252341        0.285413
         -0.175921        0.426758        0.208666
         -0.036117        0.686646        0.168840
         -0.115501        0.381494        0.160910
         -0.415104       -0.173129        0.132353
         -0.624358       -0.530948        0.155437
         -0.515887       -0.496019        0.275445
         -0.177054       -0.201312        0.327760
          0.165164        0.095984        0.173680
          0.377756        0.251140       -0.016698
          0.440289        0.312335       -0.010521
          0.376776        0.403421        0.057060
          0.238674        0.509000       -0.160784
          0.062704        0.415173       -0.654773
         -0.174736       -0.030371       -1.001218
         -0.443337       -0.614218       -0.908027
         -0.541750       -0.874562       -0.482029
         -0.319156       -0.587662        0.069910
          0.026114       -0.024068        0.629116
          0.167010        0.338739        1.018149
          0.121376        0.262028        1.077272
          0.154913       -0.121093        0.980369
          0.278138       -0.473106        1.080007
          0.259394       -0.491864        1.312427
          0.109134       -0.119403        1.165419
          0.114381        0.406316        0.437267
          0.342417        0.762830       -0.374382
          0.477042        0.799187       -0.710820
          0.254013        0.574343       -0.610560
         -0.187138        0.292978       -0.436392
         -0.486467        0.229215       -0.300502
         -0.449835        0.458899       -0.103698
         -0.193165        0.640684        0.110196
         -0.002137        0.401569        0.163214
         -0.062339       -0.073019       -0.010495
         -0.253170       -0.280635       -0.327407
         -0.263043       -0.199242       -0.686995
          0.003684       -0.293934       -0.992897
          0.262850       -0.722845       -1.089902
          0.231867       -1.113440       -0.863333
          0.005359       -1.180002       -0.454356
         -0.145713       -1.027816       -0.200351
         -0.170362       -0.780656       -0.245727
         -0.184722       -0.388170       -0.373969
         -0.174473        0.113037       -0.330687
         -0.030060        0.530658       -0.095930
          0.212072        0.770789        0.267679
          0.418816        0.865594        0.731299
          0.569743        0.751552        1.104450
          0.675922        0.336125        1.055760
          0.598246       -0.182764        0.550849
          0.222555       -0.387185       -0.002752
         -0.264965       -0.157618       -0.244954
         -0.527462        0.133782       -0.235628
         -0.455062        0.129231       -0.165329
         -0.245684       -0.007807       -0.024526
         -0.176932        0.159964        0.183837
         -0.354495        0.662144        0.260821
         -0.597544        0.966895        0.182161
         -0.590162        0.615620        0.283933
         -0.253167       -0.183017        0.687989
          0.106212       -0.795278        0.941889
          0.154083       -0.887614        0.675435
         -0.039816       -0.669444        0.208787
         -0.098785       -0.481830        0.007533
          0.169966       -0.432132       -0.088326
          0.542934       -0.435571       -0.513984
          0.661059       -0.343405       -1.135922
          0.425629       -0.007741       -1.388187
          0.067190        0.521043       -1.126266
         -0.104261        0.858192       -0.732567
          0.012058        0.651006       -0.386913
          0.202188        0.124821        0.157568
          0.143930       -0.070749        0.921434
         -0.186597        0.312059        1.345795
         -0.417291        0.752830        0.928960
         -0.251647        0.627931       -0.059673
          0.125474        0.004808       -0.852236
          0.336565       -0.493485       -1.054275
          0.299068       -0.481540       -0.903452
          0.168930       -0.173588       -0.698570
          0.036340        0.027477       -0.398654
         -0.050364        0.008346        0.064592
          0.002419       -0.085274        0.454739
          0.137237       -0.116849        0.487236
          0.079917       -0.038013        0.213605
         -0.300417        0.126568       -0.059501
         -0.726124        0.229545       -0.105149
         -0.783374        0.098328        0.097060
         -0.387342       -0.191882        0.446137
          0.120040       -0.322325        0.794148
          0.343634       -0.156153        0.975901
          0.265504        0.008488        0.893522
          0.181913       -0.181126        0.626845
          0.201821       -0.577246        0.370608
          0.094087       -0.621605        0.180393
         -0.218718       -0.087297       -0.106885
         -0.376487        0.515421       -0.575775
         -0.083810        0.544090       -0.981991
          0.403042        0.075822       -0.975760
          0.607071       -0.205811       -0.529575
          0.428746        0.085807       -0.017953
          0.146584        0.617625        0.159212
         -0.013446        0.833517       -0.003873
         -0.073722        0.550302       -0.173743
         -0.141525       -0.018823       -0.171040
         -0.235629       -0.575567       -0.169408
         -0.320157       -0.914907       -0.267159
         -0.400640       -0.938159       -0.208058
         -0.462795       -0.689936        0.183772
         -0.390404       -0.376062        0.605261
         -0.140402       -0.191263        0.657133
          0.074808       -0.098370        0.419192
          0.054065        0.090897        0.327842
         -0.026475        0.401197        0.545509
          0.140508        0.631202        0.692021
          0.456187        0.639914        0.322847
          0.514517        0.494946       -0.411693
          0.209654        0.283704       -0.854382
         -0.114086        0.015555       -0.684263
         -0.130548       -0.194006       -0.317886
          0.121716       -0.107369       -0.215417
          0.383779        0.279702       -0.185285
          0.483930        0.561817        0.199164
          0.450679        0.334150        0.802925
          0.383713       -0.302321        1.040333
          0.269405       -0.830260        0.642251
         -0.002573       -0.874488       -0.085406
         -0.407449       -0.518478       -0.706823
         -0.678150       -0.083260       -1.019690
         -0.567126        0.237049       -0.975984
         -0.186281        0.446263       -0.604961
          0.077635        0.564718       -0.159298
          0.028766        0.531307        0.000241
         -0.124130        0.325865       -0.104962
         -0.109741        0.082504       -0.041705
          0.033563       -0.023931        0.323155
          0.081289        0.044740        0.530289
         -0.034854        0.202518        0.278697
         -0.180661        0.344330       -0.046324
         -0.221844        0.362132       -0.006787
         -0.160563        0.184108        0.232570
         -0.121651       -0.115697        0.301620
         -0.199702       -0.386890        0.194321
         -0.274948       -0.616524        0.049275
         -0.127706       -0.861884       -0.183133
          0.175438       -0.961288       -0.487687
          0.279969       -0.626723       -0.587453
          0.091338        0.095242       -0.320483
         -0.024268        0.752138        0.073310
          0.168304        0.964425        0.257842
          0.360148        0.738690        0.165361
          0.200314        0.298298       -0.058822
         -0.135323       -0.138627       -0.245393
         -0.242067       -0.419492       -0.233907
         -0.077306       -0.515282        0.070595
          0.105580       -0.504374        0.520331
          0.191982       -0.410800        0.736328
          0.222040       -0.199601        0.493591
          0.148949        0.016935        0.049749
         -0.061797        0.023604       -0.135476
         -0.216077       -0.144300       -0.004497
         -0.119868       -0.150935        0.069296
          0.074442        0.196724       -0.101631
          0.094171        0.650412       -0.249463
          0.010257        0.787206       -0.132350
          0.079418        0.452197        0.085714
          0.218967       -0.118638        0.138600
          0.107856       -0.517237        0.046756
         -0.218942       -0.499112       -0.020982
         -0.355823       -0.186921       -0.070896
         -0.130378        0.083719       -0.223055
          0.199924        0.151385       -0.409639
          0.367107        0.142700       -0.399225
          0.333755        0.180515       -0.175112
          0.139117        0.209701       -0.033428
         -0.137054        0.192241       -0.147271
         -0.286941        0.205760       -0.273826
         -0.165728        0.215087       -0.115194
          0.070725        0.002892        0.254425
          0.151082       -0.496655        0.557989
          0.008248       -0.988694        0.682939
         -0.242173       -1.117670        0.634731
         -0.448946       -0.852643        0.354740
         -0.438977       -0.440744       -0.124861
         -0.142704       -0.081817       -0.485017
          0.218954        0.231882       -0.366215
          0.343571        0.608592        0.179241
          0.245967        1.037473        0.664595
          0.171608        1.247180        0.681967
          0.185042        0.891470        0.321180
          0.139629        0.024892       -0.056908
         -0.025126       -0.750643       -0.324091
         -0.207705       -0.861680       -0.572330
         -0.299486       -0.381945       -0.685440
         -0.267225        0.164920       -0.384860
         -0.150449        0.473259        0.189798
         -0.043405        0.615630        0.422334
         -0.028613        0.667008        0.017183
         -0.110318        0.560153       -0.532035
         -0.209942        0.308178       -0.600713
         -0.197534        0.051986       -0.221969
          0.017749       -0.127244        0.148706
          0.341199       -0.209733        0.343223
          0.499686       -0.131804        0.513751
          0.332370        0.050960        0.662684
          0.034813        0.020683        0.585638
         -0.061658       -0.431790        0.221469
          0.064433       -0.973793       -0.259949
          0.131706       -1.041925       -0.683256
          0.023813       -0.571194       -0.953796
         -0.056976       -0.071274       -0.976464
          0.007776        0.070392       -0.719990
          0.047207        0.062701       -0.372010
         -0.036411        0.332778       -0.231413
         -0.046337        0.841094       -0.354903
          0.154680        1.026856       -0.434786
          0.366631        0.507294       -0.162819
          0.334166       -0.361963        0.343907
          0.080200       -0.838569        0.654415
         -0.181268       -0.610365        0.582689
         -0.280532       -0.026209        0.441778
         -0.168165        0.410380        0.614895
          0.068849        0.504121        1.026709
          0.209974        0.355349        1.235521
          0.064235        0.149110        0.974167
         -0.307703        0.007658        0.413433
         -0.621419       -0.066366       -0.077673
         -0.653909       -0.107433       -0.288248
         -0.429275       -0.064323       -0.303631
         -0.108053        0.100320       -0.376340
          0.189562        0.209394       -0.633884
          0.384199        0.005951       -0.900873
          0.386686       -0.465270       -0.888037
          0.185477       -0.822018       -0.551534
         -0.063693       -0.755750       -0.149300
         -0.159051       -0.330064        0.079401
         -0.069731        0.149806        0.175668
          0.047434        0.417112        0.332586
          0.063495        0.382838        0.571502
          0.029658        0.149448        0.667498
          0.061508       -0.055431        0.444161
          0.142715       -0.047002        0.047660
          0.145317        0.145993       -0.205760
          0.032367        0.295475       -0.222138
         -0.062138        0.211794       -0.194322
         -0.010762       -0.019286       -0.257260
          0.114253       -0.114593       -0.294288
          0.131357        0.037698       -0.178836
          0.019074        0.204912       -0.000537
         -0.044120        0.125761        0.095635
          0.042250       -0.118002        0.134983
          0.119510       -0.210443        0.226924
         -0.017170       -0.013688        0.354463
         -0.303413        0.264427        0.372313
         -0.454117        0.299009        0.188909
         -0.326893        0.004877       -0.099679
         -0.085550       -0.332758       -0.284538
          0.057050       -0.357636       -0.287559
          0.104293       -0.098365       -0.270631
          0.173260        0.043957       -0.375076
          0.268143       -0.155873       -0.428768
          0.300099       -0.427686       -0.159566
          0.237831       -0.375074        0.325565
          0.120301        0.037588        0.593153
         -0.004216        0.517239        0.451956
         -0.073014        0.771786        0.145115
         -0.039306        0.668660       -0.075143
          0.017334        0.259621       -0.228179
         -0.068461       -0.200175       -0.378227
         -0.296154       -0.413300       -0.429650
         -0.422951       -0.335543       -0.273806
         -0.274245       -0.183841        0.044633
          0.006146       -0.122466        0.384175
          0.165644       -0.123335        0.604697
          0.151203       -0.137998        0.586758
          0.058907       -0.175538        0.291195
         -0.037702       -0.190498       -0.141441
         -0.056968       -0.112493       -0.445800
          0.077148        0.010262       -0.450761
          0.253859        0.092939       -0.203559
          0.252645        0.179059        0.114886
          0.093003        0.298012        0.310657
          0.007833        0.278786        0.249944
          0.025666        0.017850       -0.023721
         -0.045124       -0.202801       -0.240207
         -0.195347       -0.069148       -0.157445
         -0.202685        0.205282        0.105560
         -0.055953        0.140826        0.192669
          0.022236       -0.248103       -0.002501
         -0.027457       -0.436632       -0.218381
         -0.059602       -0.139830       -0.241410
         -0.046963        0.346093       -0.168279
         -0.088529        0.587220       -0.182654
         -0.129509        0.447989       -0.311621
         -0.017668        0.064199       -0.441600
          0.176680       -0.321410       -0.387692
          0.231110       -0.483973       -0.016479
          0.160860       -0.408275        0.507776
          0.204784       -0.325451        0.762670
          0.400079       -0.382371        0.583519
          0.486396       -0.392783        0.322215
          0.280881       -0.120537        0.304787
         -0.098958        0.327374        0.286697
         -0.411605        0.618419       -0.122801
         -0.506150        0.612668       -0.679851
         -0.375923        0.466514       -0.729843
         -0.152054        0.367736       -0.214864
         -0.028109        0.330828        0.150399
         -0.080229        0.263256       -0.119472
         -0.176293        0.109896       -0.634591
         -0.138266       -0.116444       -0.739759
          0.033153       -0.338272       -0.360505
          0.174578       -0.381826        0.052425
          0.178407       -0.101453        0.188509
          0.107720        0.333762        0.196885
          0.094720        0.468216        0.352103
          0.186154        0.087011        0.611845
          0.282035       -0.447109        0.687055
          0.217497       -0.622937        0.489512
         -0.039136       -0.410274        0.278257
         -0.299612       -0.207639        0.311697
         -0.377301       -0.259565        0.519309
         -0.330500       -0.385761        0.586310
         -0.318820       -0.275295        0.297819
         -0.312796        0.133361       -0.222634
         -0.175953        0.575821       -0.626753
          0.051018        0.684176       -0.716829
          0.197403        0.347127       -0.625147
          0.223691       -0.093248       -0.548581
          0.218724       -0.146361       -0.459589
          0.217368        0.216783       -0.239029
          0.203711        0.453987        0.051159
          0.198705        0.157132        0.233770
          0.188477       -0.351475        0.266248
          0.081130       -0.469903        0.256727
         -0.109207       -0.187970        0.294425
         -0.171158       -0.039898        0.365878
          0.005165       -0.249003        0.363642
          0.166208       -0.437764        0.151349
          0.012658       -0.269284       -0.245791
         -0.312131        0.079902       -0.538973
         -0.393202        0.247948       -0.478136
         -0.151339        0.146827       -0.220418
          0.100089       -0.056405       -0.122669
          0.184015       -0.163974       -0.212674
          0.236721       -0.058416       -0.201021
          0.321672        0.202912        0.013689
          0.267544        0.373439        0.218147
          0.008362        0.285233        0.260886
         -0.234447        0.092246        0.217869
         -0.264075        0.038417        0.181838
         -0.177267        0.067558        0.167380
         -0.164970       -0.064407        0.193191
         -0.202184       -0.334096        0.239371
         -0.119707       -0.414073        0.219084
          0.082736       -0.151552        0.169201
          0.193848        0.170430        0.290278
          0.093551        0.195752        0.605846
         -0.078887       -0.039362        0.796616
         -0.145482       -0.187965        0.600409
         -0.110215       -0.068697        0.181592
         -0.051687        0.148021       -0.139697
          0.025374        0.245865       -0.343551
          0.112399        0.233041       -0.597672
          0.146510        0.192475       -0.821135
          0.126839        0.058743       -0.745560
          0.110493       -0.246610       -0.419857
          0.074999       -0.561830       -0.251239
         -0.021459       -0.591300       -0.393366
         -0.082759       -0.257536       -0.467206
          0.010789        0.200266       -0.148064
          0.193214        0.478820        0.307619
          0.294038        0.467553        0.458800
          0.236905        0.274939        0.302742
          0.045570        0.090409        0.116215
         -0.200246        0.036819       -0.052366
         -0.339687        0.110952       -0.300548
         -0.247654        0.213281       -0.500420
         -0.034996        0.218304       -0.457381
          0.057038        0.084834       -0.303141
         -0.009002       -0.050456       -0.326230
         -0.035951        0.001908       -0.492370
          0.089555        0.182864       -0.475518
          0.258423        0.187771       -0.126358
          0.342589       -0.085715        0.347082
          0.318125       -0.322222        0.642682
          0.156409       -0.233819        0.644254
         -0.153760        0.006732        0.475332
         -0.426667        0.019971        0.370347
         -0.419611       -0.280917        0.442623
         -0.225357       -0.653410        0.534237
         -0.182375       -0.833660        0.382257
         -0.304957       -0.731054       -0.014196
         -0.221771       -0.436387       -0.310356
          0.165166       -0.120203       -0.214496
          0.427453        0.145225        0.126741
          0.265692        0.430119        0.305743
         -0.022329        0.736451        0.157459
         -0.043211        0.879059       -0.092361
          0.102710        0.739586       -0.161394
          0.087676        0.498663       -0.039403
         -0.077530        0.398847        0.038504
         -0.112931        0.392270       -0.125368
          0.052236        0.272807       -0.468610
          0.189293        0.068743       -0.753776
          0.121521        0.005153       -0.841744
         -0.057016        0.091776       -0.747116
         -0.148651        0.062731       -0.451469
         -0.109577       -0.203306        0.069392
         -0.067514       -0.485936        0.587771
         -0.124712       -0.560761        0.733331
         -0.219452       -0.482835        0.498261
         -0.209350       -0.399237        0.313211
         -0.051059       -0.314705        0.444074
          0.150580       -0.198698        0.617624
          0.262374       -0.115531        0.474520
          0.242951       -0.089978        0.136149
          0.138154       -0.029080        0.020978
          0.020083        0.085100        0.223167
         -0.032594        0.109629        0.377520
          0.038808       -0.029472        0.173487
          0.190001       -0.201279       -0.219320
          0.262750       -0.269740       -0.389665
          0.151697       -0.261010       -0.256806
         -0.040158       -0.246250       -0.181009
         -0.114833       -0.209623       -0.424763
         -0.042552       -0.105693       -0.720947
         -0.003688        0.061017       -0.616198
         -0.147011        0.254598       -0.116870
         -0.392894        0.433964        0.327980
         -0.516761        0.543408        0.462538
         -0.388102        0.515007        0.487101
         -0.095073        0.311984        0.596440
          0.155511        0.011953        0.611302
          0.222840       -0.176833        0.313022
          0.108299       -0.104630       -0.107432
         -0.081243        0.107287       -0.267215
         -0.188212        0.200261       -0.148686
         -0.096674        0.128375       -0.110229
          0.134323        0.076067       -0.348593
          0.282450        0.119536       -0.649593
          0.207601        0.111980       -0.741789
          0.040924       -0.046192       -0.634920
          0.014687       -0.248379       -0.474074
          0.134020       -0.359017       -0.271203
          0.169463       -0.370027        0.037879
          0.007890       -0.330769        0.402534
         -0.155623       -0.260631        0.675495
         -0.097273       -0.155219        0.739871
          0.099214        0.010174        0.559701
          0.179769        0.248281        0.222628
          0.110135        0.452066       -0.062597
          0.081934        0.415463       -0.169387
          0.151608        0.094919       -0.226710
          0.152304       -0.229307       -0.410596
          0.012658       -0.217711       -0.625031
         -0.108861        0.124693       -0.600715
         -0.102473        0.445762       -0.257612
         -0.070107        0.450841        0.223090
         -0.094267        0.200912        0.618069
         -0.085487       -0.019022        0.774415
          0.005301       -0.045233        0.612302
          0.060215        0.017838        0.235453
          0.015388       -0.027383       -0.050198
         -0.036375       -0.225197       -0.052960
         -0.071341       -0.436644        0.059881
         -0.183146       -0.524208        0.047265
         -0.321464       -0.504853       -0.032616
         -0.293340       -0.486875       -0.005138
         -0.097514       -0.489535        0.061969
          0.049581       -0.409756        0.025551
          0.070344       -0.189458       -0.001566
          0.110503        0.079645        0.132300
          0.228708        0.279442        0.245708
          0.289842        0.403878        0.058185
          0.226098        0.492547       -0.351047
          0.146235        0.512690       -0.667263
          0.109945        0.417991       -0.767357
          0.024450        0.270534       -0.715124
         -0.143423        0.193248       -0.529498
         -0.259483        0.225073       -0.262057
         -0.226250        0.304219       -0.081251
         -0.106269        0.355915        0.008352
          0.040502        0.316998        0.256134
          0.223116        0.137970        0.677007
          0.339675       -0.122778        0.808358
          0.208240       -0.264341        0.339586
         -0.094977       -0.152915       -0.319443
         -0.225997        0.066850       -0.536614
         -0.054581        0.141921       -0.280619
          0.138807        0.080824       -0.002321
          0.089797        0.135397        0.091381
         -0.115966        0.350522        0.171328
         -0.254186        0.375190        0.332205
         -0.238418       -0.072783        0.443808
         -0.105871       -0.706269        0.396893
          0.041559       -0.929338        0.201112
          0.056895       -0.595912       -0.060013
         -0.097119       -0.208895       -0.193838
         -0.238484       -0.237793       -0.044143
         -0.171998       -0.506675        0.178565
          0.054510       -0.504461        0.044267
          0.233047       -0.118049       -0.443504
          0.260825        0.261265       -0.730032
          0.201799        0.301576       -0.465613
          0.145635        0.101566        0.013082
          0.125767       -0.035324        0.220993
          0.146652        0.023725        0.181303
          0.178634        0.163717        0.231059
          0.138734        0.194115        0.449515
         -0.009468        0.043174        0.610162
         -0.152725       -0.169686        0.538315
         -0.163580       -0.246005        0.250440
         -0.124889       -0.103087       -0.143817
         -0.235298        0.168031       -0.470523
         -0.465515        0.419717       -0.533201
         -0.520224        0.557417       -0.305906
         -0.240133        0.543039       -0.004559
          0.138084        0.372634        0.148951
          0.265563        0.084873        0.139071
          0.104666       -0.246116        0.068064
         -0.072285       -0.550082       -0.004061
         -0.036545       -0.762097       -0.052629
          0.169499       -0.771695       -0.048492
          0.335595       -0.454939        0.004362
          0.315927        0.140468        0.077050
          0.132664        0.688590        0.168788
         -0.084870        0.821080        0.261639
         -0.199459        0.514585        0.267208
         -0.149172        0.134900        0.138419
         -0.020481        0.031815       -0.018296
          0.006350        0.165207       -0.064544
         -0.113510        0.211530       -0.014772
         -0.194202       -0.013638       -0.000199
         -0.078383       -0.364419       -0.088069
