INSTITUTO GEOFISICO DEL PERU
CENTRO NACIONAL DE MONITOREO SISMICO
Calle Calatrava 216 - La Molina 15023
http://www.igp.gob.pe

1. ESTACION SISMICA
NOMBRE  : Isla San Lorenzo, Callao
CODIGO  : SLN1
LATITUD : -12.076
LONGITUD: -77.235

2. SISMO
FECHA LOCAL     : 2022/05/30
HORA LOCAL      : 02:04:18
LATITUD         : -12.740
LONGITUD        : -76.870
PROFUNDIDAD     : 48.0 km
MAGNITUD        : M4.9
DIST. EPICENTRAL: 83.7 km

3. REGISTRO DE ACELERACION
TIEMPO DE INICIO           : 2022/05/30 07:04:24 UTC
NUMERO DE MUESTRAS         : 8610
MUESTREO                   : 100.0 muestras/segundo
REGISTROS                  : Formato corregido por instrumento
CORRECCION POR LINEA BASE  : Si
UNIDADES                   : cm/s2
REGISTROS POR COMPONENTE   : Z: Vertical  N: Norte-Sur  E: Este-Oeste
PGA                        :    1.3783         3.2658        2.9858

              Z              N              E
         -0.298739       -0.427928        0.431178
          0.044231       -0.292855        0.511039
          0.130390       -0.357862        0.233674
         -0.181425       -0.344192        0.104605
         -0.375655        0.047113        0.221011
         -0.100850        0.506149        0.143154
          0.389142        0.511872       -0.282315
          0.624755        0.146449       -0.557293
          0.403624       -0.013963       -0.308589
         -0.073265        0.224452        0.062611
         -0.365832        0.424418       -0.008791
         -0.226082        0.234722       -0.345476
          0.081327       -0.121803       -0.320964
          0.133170       -0.284482        0.125064
         -0.032963       -0.278715        0.395561
         -0.064543       -0.307490        0.168870
          0.026889       -0.317790       -0.155513
         -0.080239       -0.133776       -0.113478
         -0.306461        0.144389        0.174727
         -0.214619        0.233569        0.280091
          0.155555        0.109367        0.099053
          0.238726        0.043752       -0.085145
         -0.091151        0.170141       -0.060746
         -0.240375        0.264144        0.046436
          0.137521        0.066092        0.014167
          0.548887       -0.322900       -0.109953
          0.409999       -0.501059       -0.058750
         -0.109022       -0.227948        0.210970
         -0.403188        0.224062        0.355780
         -0.271821        0.293867        0.131079
         -0.035209       -0.184624       -0.168136
          0.026467       -0.654641       -0.101589
         -0.022828       -0.471108        0.201158
         -0.027065        0.207636        0.176566
          0.009417        0.583438       -0.281527
          0.026299        0.318054       -0.563195
          0.050541       -0.048538       -0.225495
          0.098637        0.020672        0.306459
          0.093293        0.307266        0.355357
          0.007463        0.336052       -0.018187
         -0.042482        0.140794       -0.204168
          0.034665        0.038455       -0.039612
          0.149426        0.003785        0.023214
          0.134982       -0.185295       -0.245410
         -0.058151       -0.402476       -0.462603
         -0.301398       -0.307896       -0.272316
         -0.389951        0.045747        0.119997
         -0.238139        0.199374        0.329424
          0.022686       -0.058519        0.331319
          0.205078       -0.359952        0.326237
          0.256822       -0.252022        0.356576
          0.198486        0.170044        0.330746
          0.036895        0.384139        0.218602
         -0.112554        0.156641        0.032130
         -0.051218       -0.166760       -0.203590
          0.166098       -0.182155       -0.362824
          0.196944        0.057410       -0.317831
         -0.065073        0.224776       -0.175395
         -0.262672        0.160370       -0.171503
         -0.153036       -0.051703       -0.302205
         -0.024681       -0.236407       -0.318720
         -0.152929       -0.224478       -0.107752
         -0.261982        0.015910        0.175220
         -0.026468        0.272400        0.356511
          0.293997        0.283954        0.407947
          0.281337        0.066769        0.371323
          0.066394       -0.118187        0.280694
          0.041814       -0.121450        0.141612
          0.158817       -0.053472       -0.057890
          0.070506       -0.057311       -0.246422
         -0.198255       -0.105792       -0.263246
         -0.237291       -0.098789       -0.123899
          0.094266       -0.043336       -0.114840
          0.386650       -0.031838       -0.341303
          0.221376       -0.081256       -0.420465
         -0.220031       -0.095973       -0.031841
         -0.386151       -0.020602        0.461979
         -0.142876        0.064456        0.450069
          0.067633        0.094708       -0.027004
         -0.041805        0.163484       -0.337578
         -0.175573        0.331259       -0.161718
         -0.017024        0.413903        0.158483
          0.229877        0.240127        0.216921
          0.226311       -0.005227        0.069001
          0.054217       -0.038678       -0.002059
         -0.005980        0.059470        0.052367
          0.040004        0.006669        0.064853
          0.016214       -0.205804       -0.012268
         -0.045456       -0.344339       -0.066363
         -0.002200       -0.307366       -0.083582
          0.069489       -0.192881       -0.159798
         -0.023680       -0.098504       -0.234133
         -0.224355       -0.037055       -0.127450
         -0.266217        0.020381        0.097190
         -0.088899        0.103481        0.151592
          0.065479        0.196646       -0.012924
          0.034485        0.228427       -0.102737
         -0.043331        0.157026        0.047174
         -0.008468        0.035058        0.242100
          0.067966       -0.063407        0.291315
          0.092937       -0.132762        0.261088
          0.162469       -0.191664        0.223828
          0.313475       -0.205733        0.090596
          0.309450       -0.144141       -0.143185
         -0.004146       -0.070576       -0.283045
         -0.351505       -0.066817       -0.224239
         -0.388314       -0.088997       -0.106828
         -0.202919       -0.015665       -0.061637
         -0.099492        0.169024       -0.031783
         -0.102158        0.336535        0.042663
         -0.035986        0.353418        0.076392
          0.108730        0.207522        0.007717
          0.221917        0.021148       -0.052530
          0.285251       -0.049417        0.006318
          0.281798        0.021151        0.087994
          0.116829        0.082750        0.025531
         -0.154871        0.002733       -0.141348
         -0.259143       -0.151136       -0.213725
         -0.074914       -0.226116       -0.135278
          0.133405       -0.209215       -0.040672
          0.086594       -0.194074        0.009881
         -0.078777       -0.189884        0.117607
         -0.045252       -0.125128        0.300835
          0.132881       -0.004647        0.380435
          0.116384        0.080678        0.233406
         -0.098418        0.083250        0.001966
         -0.155385        0.031794       -0.091607
         -0.005129       -0.030080       -0.032319
         -0.003230       -0.033591        0.021055
         -0.209353        0.127060       -0.030648
         -0.237924        0.436196       -0.170743
          0.017853        0.629291       -0.350260
          0.181638        0.438142       -0.453085
          0.099393       -0.040244       -0.300415
          0.077467       -0.436548        0.066186
          0.214595       -0.549583        0.255931
          0.163975       -0.463623        0.022116
         -0.181175       -0.285593       -0.271366
         -0.383968       -0.041264       -0.117887
         -0.157138        0.193603        0.327964
          0.174551        0.303430        0.450239
          0.225194        0.278342        0.117925
          0.092104        0.199381       -0.159331
          0.039406        0.100184       -0.065621
          0.051383       -0.052147        0.124847
          0.002471       -0.241191        0.126053
         -0.059532       -0.329321        0.054432
         -0.061019       -0.173510        0.049532
         -0.071168        0.148092       -0.015068
         -0.117080        0.324783       -0.182476
         -0.074651        0.157887       -0.216470
          0.065554       -0.160598       -0.027801
          0.085819       -0.280009        0.095743
         -0.085830       -0.139038       -0.035826
         -0.179071        0.022288       -0.162247
         -0.021331        0.062486        0.008379
          0.141593        0.092923        0.321260
          0.071933        0.195177        0.415752
         -0.048321        0.249931        0.227822
          0.021160        0.159422       -0.014478
          0.138251        0.030554       -0.135106
          0.075504        0.007686       -0.134013
         -0.045025        0.060706       -0.097755
          0.001713        0.041932       -0.135562
          0.117135       -0.117841       -0.271353
          0.055985       -0.329056       -0.325408
         -0.164919       -0.437956       -0.107176
         -0.309797       -0.379412        0.223185
         -0.231115       -0.216630        0.287070
          0.005336       -0.032154        0.070939
          0.182107        0.153460       -0.007793
          0.137230        0.317004        0.216854
          0.006439        0.360131        0.355824
          0.052744        0.187579        0.103391
          0.188358       -0.133092       -0.267801
          0.095044       -0.343447       -0.366327
         -0.117980       -0.213199       -0.224513
         -0.024844        0.180500       -0.073065
          0.260882        0.484434        0.041265
          0.159357        0.441757        0.130980
         -0.313283        0.139237        0.102824
         -0.466654       -0.164175       -0.045485
         -0.097041       -0.310938       -0.133951
          0.194191       -0.276776       -0.051903
          0.047535       -0.109615        0.114160
         -0.151692        0.046189        0.234959
         -0.033851        0.025011        0.229031
          0.225710       -0.146908        0.078857
          0.326952       -0.243123       -0.065834
          0.234959       -0.104093        0.009041
          0.045501        0.192721        0.208504
         -0.142985        0.421640        0.160463
         -0.215971        0.394702       -0.204597
         -0.147501        0.142219       -0.494919
         -0.040596       -0.069172       -0.466249
          0.034593       -0.052678       -0.344106
          0.073287        0.020951       -0.324198
          0.021237       -0.094276       -0.217280
         -0.119176       -0.292327        0.132982
         -0.148749       -0.315821        0.475108
          0.051121       -0.214833        0.496306
          0.226058       -0.191468        0.278831
          0.094045       -0.170634        0.151570
         -0.166618        0.026201        0.233036
         -0.172142        0.260163        0.314835
          0.078234        0.276220        0.166460
          0.262848        0.158538       -0.154269
          0.222634        0.163655       -0.369349
          0.037702        0.252174       -0.352055
         -0.186747        0.184961       -0.273565
         -0.321705       -0.027284       -0.284997
         -0.215688       -0.131686       -0.268204
          0.076516       -0.036019       -0.085111
          0.263457        0.080940        0.152173
          0.165456        0.043114        0.269370
         -0.073960       -0.131077        0.265219
         -0.197671       -0.292511        0.196341
         -0.118304       -0.308834        0.081542
          0.034627       -0.176821        0.027428
          0.076481       -0.017242        0.148092
         -0.010303        0.076762        0.295517
         -0.047133        0.128670        0.206075
          0.054096        0.164446       -0.063150
          0.106345        0.144095       -0.207097
         -0.040424        0.085945       -0.160549
         -0.179147        0.082660       -0.128024
         -0.056261        0.117754       -0.166697
          0.164623        0.079120       -0.124730
          0.140006        0.000888        0.029017
         -0.079373        0.024279        0.138969
         -0.146264        0.087326        0.115390
         -0.016477       -0.027667        0.032862
          0.021942       -0.282280       -0.006780
         -0.081972       -0.348463        0.000288
         -0.049861       -0.097486       -0.044481
          0.166073        0.164399       -0.206794
          0.248494        0.114609       -0.356386
          0.084647       -0.139648       -0.283745
         -0.044149       -0.236404       -0.046971
          0.000295       -0.061712        0.034892
          0.015203        0.145780       -0.130953
         -0.062811        0.174180       -0.206411
         -0.036111        0.107468        0.080535
          0.077986        0.130800        0.483747
          0.025059        0.220501        0.563414
         -0.149626        0.183645        0.290389
         -0.125092       -0.035576        0.025295
          0.093045       -0.236550       -0.018352
          0.170754       -0.209525        0.011691
          0.038829       -0.020443       -0.061916
         -0.071888        0.072221       -0.174729
         -0.124663       -0.025937       -0.187972
         -0.250859       -0.131446       -0.123378
         -0.321516       -0.082481       -0.082143
         -0.095437        0.030818       -0.071690
          0.269759        0.058831       -0.046808
          0.356068        0.029528       -0.003153
          0.112788        0.017574        0.056373
         -0.071551       -0.043762        0.114117
          0.048370       -0.198449        0.080959
          0.235119       -0.266300       -0.064747
          0.117040       -0.052941       -0.126567
         -0.272964        0.324773        0.062924
         -0.473085        0.530516        0.314341
         -0.178860        0.385509        0.303452
          0.285512        0.030153        0.046638
          0.342701       -0.245704       -0.162012
         -0.036952       -0.274728       -0.219827
         -0.284055       -0.159445       -0.286742
         -0.053271       -0.137019       -0.391696
          0.312581       -0.262188       -0.293913
          0.338570       -0.332739        0.128652
          0.066249       -0.197487        0.568228
         -0.150137        0.026364        0.603932
         -0.210239        0.157043        0.266846
         -0.257090        0.203573        0.010821
         -0.269375        0.268388        0.068799
         -0.085557        0.324751        0.154082
          0.204650        0.261133       -0.031432
          0.300269        0.080982       -0.312986
          0.154456       -0.091890       -0.348801
          0.033991       -0.180536       -0.172178
          0.067702       -0.201100       -0.094480
          0.080512       -0.151555       -0.211383
         -0.052257        0.011547       -0.321705
         -0.188624        0.244707       -0.270204
         -0.165599        0.380001       -0.103865
         -0.042792        0.293019        0.079125
          0.012899        0.040181        0.214712
         -0.047581       -0.217375        0.235917
         -0.127512       -0.347041        0.136865
         -0.102760       -0.283894        0.043492
          0.062289       -0.065187        0.071823
          0.256737        0.135221        0.167285
          0.288852        0.142701        0.211130
          0.075451       -0.002560        0.198846
         -0.230320       -0.095116        0.169889
         -0.354758       -0.051216        0.069055
         -0.189354        0.009172       -0.131806
          0.072742       -0.010969       -0.269639
          0.169217       -0.055982       -0.185319
          0.100673       -0.065169       -0.021231
          0.077193       -0.085564       -0.052998
          0.156451       -0.152300       -0.248766
          0.161794       -0.168062       -0.289744
          0.004133       -0.015897       -0.048705
         -0.149167        0.234160        0.241419
         -0.131059        0.348528        0.346878
         -0.006145        0.213851        0.287196
          0.080620       -0.004496        0.153356
          0.119425       -0.086652       -0.060672
          0.146060       -0.040731       -0.302727
          0.083082       -0.022167       -0.360145
         -0.117305       -0.059191       -0.121711
         -0.268693       -0.041236        0.184433
         -0.156829        0.046036        0.228216
          0.089914        0.063746        0.000824
          0.145076       -0.045812       -0.178244
         -0.010555       -0.124413       -0.062303
         -0.088811       -0.022823        0.245105
         -0.013034        0.153505        0.419355
         -0.013324        0.189882        0.265866
         -0.140773        0.065083       -0.058501
         -0.145089       -0.072213       -0.217865
          0.040353       -0.138650       -0.123171
          0.138662       -0.148179       -0.032670
          0.014484       -0.109259       -0.131806
         -0.089261       -0.041074       -0.260110
          0.023666        0.009927       -0.232299
          0.186817        0.052048       -0.139193
          0.164291        0.129610       -0.102706
          0.007554        0.203593       -0.039340
         -0.062702        0.179003        0.093840
          0.008215        0.043205        0.143548
          0.056934       -0.119688        0.089296
         -0.045277       -0.216044        0.169375
         -0.207999       -0.191551        0.413833
         -0.231846       -0.072393        0.442812
         -0.064908        0.007571        0.064378
          0.098697       -0.068171       -0.311678
          0.044424       -0.219029       -0.268149
         -0.125012       -0.246688       -0.044051
         -0.063591       -0.108563       -0.120840
          0.268421        0.060342       -0.410556
          0.416792        0.202579       -0.398260
          0.103371        0.369740        0.028110
         -0.246629        0.458849        0.404480
         -0.119844        0.236657        0.368048
          0.245136       -0.226266        0.108286
          0.226110       -0.458530        0.023560
         -0.184638       -0.172315        0.177202
         -0.400926        0.288513        0.280032
         -0.184129        0.371331        0.143268
          0.077225        0.036252       -0.060788
          0.086445       -0.245855       -0.100306
          0.039405       -0.160473       -0.067166
          0.124300        0.084626       -0.205680
          0.158130        0.137293       -0.457259
          0.010154        0.012660       -0.499029
         -0.079928        0.018980       -0.238418
          0.045292        0.253289        0.041665
          0.112606        0.418335        0.112638
         -0.098141        0.214182        0.115824
         -0.318812       -0.266722        0.289216
         -0.239788       -0.651779        0.543815
         -0.019899       -0.681656        0.546990
          0.049396       -0.407896        0.214843
          0.033892       -0.092530       -0.128932
          0.118421        0.040749       -0.206476
          0.213150        0.011086       -0.156248
          0.160866        0.014676       -0.230268
          0.039280        0.143446       -0.360514
         -0.021976        0.296474       -0.332919
         -0.046883        0.381731       -0.178647
         -0.066171        0.408359       -0.061890
         -0.037204        0.352602        0.015240
          0.011008        0.156308        0.096247
         -0.001301       -0.097413        0.098738
         -0.032779       -0.217783        0.018394
          0.012897       -0.160185        0.026917
          0.079245       -0.072490        0.154731
          0.017887       -0.071690        0.184944
         -0.153189       -0.123104        0.029063
         -0.240163       -0.135254       -0.119896
         -0.161897       -0.059331       -0.138367
         -0.065541        0.084818       -0.139732
         -0.051447        0.220072       -0.171289
          0.016494        0.283462       -0.071221
          0.231274        0.279846        0.215696
          0.382260        0.215665        0.443445
          0.263316        0.055547        0.375985
          0.048612       -0.182370        0.125568
          0.010352       -0.391891       -0.011909
          0.047012       -0.491751        0.035523
         -0.099900       -0.452279        0.070321
         -0.321777       -0.234942       -0.050601
         -0.293832        0.100479       -0.247174
         -0.048500        0.295648       -0.373046
          0.070094        0.169186       -0.355757
         -0.012506       -0.062452       -0.186276
         -0.022414       -0.032424        0.053479
          0.135400        0.237475        0.191836
          0.208163        0.346515        0.166747
          0.055184        0.097261        0.126656
         -0.101277       -0.217344        0.159111
         -0.044357       -0.240499        0.103141
          0.109814       -0.042715       -0.125056
          0.123145        0.033808       -0.241446
         -0.037318       -0.098863        0.018813
         -0.223193       -0.175904        0.383278
         -0.298260       -0.016354        0.327996
         -0.215594        0.199459       -0.160959
         -0.030335        0.213219       -0.516658
          0.115014        0.054869       -0.343091
          0.133428       -0.066037        0.113885
          0.123173       -0.098281        0.383005
          0.216562       -0.129335        0.359825
          0.332569       -0.107433        0.261187
          0.273649        0.102203        0.186120
          0.039455        0.371998        0.018474
         -0.175039        0.365858       -0.265639
         -0.261900        0.043979       -0.457075
         -0.260465       -0.209815       -0.372915
         -0.189080       -0.129368       -0.105206
         -0.046400        0.061356        0.097323
          0.066490        0.026415        0.120081
          0.046314       -0.184340        0.060275
         -0.023975       -0.260953        0.046134
          0.007014       -0.086221        0.078822
          0.096949        0.161488        0.088602
          0.097400        0.257662        0.066292
          0.048659        0.119728        0.040632
          0.093257       -0.177849       -0.033833
          0.143561       -0.446399       -0.216105
          0.000003       -0.481395       -0.386645
         -0.216623       -0.219020       -0.298664
         -0.172767        0.182103        0.075896
          0.102971        0.449316        0.419945
          0.206373        0.431999        0.450722
          0.006672        0.236852        0.274136
         -0.166297        0.086023        0.151903
         -0.115620        0.055477        0.075995
         -0.063751        0.039250       -0.110411
         -0.158197       -0.043478       -0.289312
         -0.167913       -0.141499       -0.196519
          0.068530       -0.196302        0.047489
          0.281972       -0.237408        0.026756
          0.172666       -0.291580       -0.276805
         -0.086526       -0.293942       -0.394561
         -0.086977       -0.159109       -0.121140
          0.197542        0.095218        0.170784
          0.374732        0.332508        0.176264
          0.207588        0.408037        0.103623
         -0.101491        0.287289        0.191600
         -0.263815        0.045883        0.253395
         -0.247488       -0.197243        0.066822
         -0.164513       -0.292433       -0.149267
         -0.065501       -0.124169       -0.060879
          0.025074        0.185811        0.209203
          0.047179        0.279798        0.242675
         -0.001927       -0.004211       -0.047322
         -0.022391       -0.337489       -0.323221
          0.049371       -0.305993       -0.334257
          0.126412        0.023587       -0.176246
          0.083342        0.248782       -0.009802
         -0.050166        0.226230        0.143449
         -0.115462        0.171918        0.235723
         -0.067306        0.200490        0.137434
         -0.051362        0.123779       -0.122638
         -0.134405       -0.174200       -0.310231
         -0.131138       -0.436366       -0.291139
          0.079355       -0.348584       -0.182978
          0.254216       -0.011942       -0.126305
          0.147004        0.190850       -0.086396
         -0.020177        0.137648        0.030132
          0.093252        0.061926        0.187364
          0.290504        0.125888        0.259400
          0.109941        0.218788        0.218853
         -0.346328        0.199925        0.165992
         -0.500103        0.071279        0.133165
         -0.195803       -0.105834        0.010352
          0.126042       -0.253048       -0.210176
          0.178127       -0.257888       -0.295360
          0.130878       -0.102543       -0.097142
          0.108665        0.039777        0.168408
         -0.021109        0.014535        0.244758
         -0.230981       -0.077436        0.227737
         -0.240274       -0.031362        0.304612
         -0.012544        0.154455        0.337729
          0.116291        0.302823        0.105228
         -0.000345        0.307646       -0.254890
         -0.057041        0.200788       -0.447603
          0.169139        0.058639       -0.469283
          0.403595       -0.033477       -0.462553
          0.289782       -0.028935       -0.341272
         -0.058912       -0.011220        0.017293
         -0.231289       -0.104724        0.393278
         -0.083345       -0.255892        0.469713
          0.138603       -0.276126        0.323872
          0.178916       -0.138279        0.273048
          0.057276       -0.041618        0.334000
         -0.056789       -0.117793        0.219986
         -0.093343       -0.234766       -0.162052
         -0.094254       -0.190880       -0.531690
         -0.070468       -0.000223       -0.572812
         -0.020470        0.133170       -0.254194
         -0.041166        0.095088        0.182860
         -0.190781       -0.003021        0.432716
         -0.282653       -0.014134        0.354624
         -0.115692        0.017196        0.071400
          0.142070       -0.047017       -0.189042
          0.169817       -0.143542       -0.323875
          0.014376       -0.021334       -0.348294
         -0.032583        0.352449       -0.273422
          0.037611        0.610711       -0.145861
          0.018928        0.429424       -0.070328
         -0.049233        0.000571       -0.038434
          0.019859       -0.213449        0.081669
          0.143052       -0.096313        0.268869
          0.112942        0.054877        0.323520
          0.010363        0.021541        0.213526
          0.052083       -0.097943        0.132169
          0.176024       -0.159382        0.140078
          0.137772       -0.187282        0.092556
         -0.096964       -0.214464       -0.035976
         -0.324201       -0.133704       -0.107476
         -0.384501        0.109380       -0.107850
         -0.296904        0.304394       -0.137793
         -0.152313        0.187959       -0.149395
          0.005174       -0.156375       -0.024840
          0.161736       -0.345957        0.139364
          0.265033       -0.195684        0.142667
          0.265737        0.057310        0.009371
          0.216594        0.114511       -0.076118
          0.206785       -0.016434       -0.089140
          0.190268       -0.139524       -0.151692
          0.036836       -0.154532       -0.247083
         -0.217658       -0.066671       -0.199931
         -0.345802        0.124904        0.037640
         -0.213030        0.368513        0.275688
          0.048431        0.485802        0.336076
          0.205780        0.329460        0.275977
          0.171920       -0.005880        0.250752
          0.041935       -0.255442        0.249458
         -0.052171       -0.275157        0.140704
         -0.063727       -0.171707       -0.037255
         -0.025721       -0.128096       -0.056060
          0.008391       -0.178970        0.133812
         -0.004418       -0.199542        0.223933
         -0.062294       -0.078403       -0.058905
         -0.094167        0.135255       -0.523581
         -0.049382        0.260089       -0.724271
         -0.004857        0.163465       -0.523858
         -0.047300       -0.088351       -0.202082
         -0.077578       -0.283522       -0.025850
          0.054362       -0.267239        0.045784
          0.249457       -0.067212        0.178310
          0.268693        0.165855        0.373539
          0.114548        0.299213        0.475446
         -0.005164        0.305563        0.388483
         -0.055529        0.252637        0.196497
         -0.170203        0.218037        0.045554
         -0.297389        0.196896       -0.048884
         -0.231321        0.097349       -0.191921
         -0.021968       -0.132154       -0.382834
          0.035648       -0.370178       -0.428256
         -0.095560       -0.414432       -0.199362
         -0.103819       -0.251772        0.127318
          0.115982       -0.094591        0.256598
          0.252055       -0.059792        0.145933
          0.139774        0.002468        0.009431
          0.058992        0.208802       -0.019844
          0.166206        0.371510       -0.031530
          0.144714        0.263100       -0.114646
         -0.182459        0.003526       -0.182640
         -0.410729       -0.106121       -0.126661
         -0.193455       -0.049094       -0.017274
          0.165096       -0.059523        0.004732
          0.228578       -0.153119       -0.015748
          0.073154       -0.076954        0.093459
         -0.013191        0.204984        0.297425
         -0.017632        0.358446        0.329962
         -0.033789        0.164387        0.106983
         -0.028563       -0.153793       -0.113359
         -0.008046       -0.263654       -0.144154
         -0.034037       -0.151937       -0.129240
         -0.010817       -0.048257       -0.179247
          0.161506       -0.067526       -0.116724
          0.293638       -0.103558        0.126081
          0.170783       -0.058267        0.245003
         -0.043737       -0.023499        0.063252
         -0.079205       -0.118488       -0.085270
         -0.027110       -0.234053        0.111916
         -0.122452       -0.150802        0.376278
         -0.275544        0.094514        0.258783
         -0.238266        0.216907       -0.142062
         -0.050604        0.120077       -0.343855
          0.050211        0.050503       -0.192039
          0.023641        0.178101       -0.000685
          0.024996        0.294646       -0.053095
          0.106328        0.161550       -0.266572
          0.156041       -0.057771       -0.361725
          0.100605       -0.018924       -0.203707
          0.000613        0.263718        0.059370
         -0.060994        0.411681        0.177417
         -0.079696        0.200593        0.103087
         -0.090732       -0.176204        0.032956
         -0.101615       -0.395689        0.112449
         -0.098672       -0.359367        0.232593
         -0.065145       -0.201119        0.209455
          0.029835       -0.080078        0.052014
          0.178452       -0.050320       -0.065703
          0.253702       -0.077962       -0.050715
          0.129070       -0.106596       -0.008369
         -0.080446       -0.087154       -0.080632
         -0.113143        0.015288       -0.214435
          0.035855        0.180915       -0.205360
          0.092946        0.292292       -0.011514
         -0.025016        0.204710        0.138082
         -0.086638       -0.085035        0.067918
         -0.011265       -0.376833       -0.088089
         -0.026258       -0.433835       -0.117220
         -0.184764       -0.220744       -0.029242
         -0.187873        0.052761        0.049367
          0.079984        0.162367        0.094963
          0.290671        0.120807        0.138150
          0.205837        0.103802        0.175853
          0.029689        0.136624        0.232526
         -0.028771        0.055204        0.310871
         -0.091590       -0.155132        0.269454
         -0.242965       -0.245345        0.015447
         -0.278885       -0.084620       -0.226156
         -0.100122        0.107280       -0.171960
          0.063755        0.109310        0.057730
          0.060225        0.015277        0.097620
          0.039803       -0.010025       -0.127353
          0.088922       -0.006669       -0.368845
          0.064535       -0.031966       -0.439050
         -0.034465        0.011541       -0.325423
          0.008455        0.144914       -0.076640
          0.161555        0.187696        0.165373
          0.108172        0.053144        0.186883
         -0.139588       -0.083159       -0.032636
         -0.152551       -0.059085       -0.230991
          0.162914        0.054948       -0.187259
          0.330901        0.130662        0.010665
          0.110323        0.171814        0.129318
         -0.097442        0.211823        0.087178
          0.007493        0.191306       -0.001742
          0.100735        0.067182        0.012177
         -0.134448       -0.076929        0.155076
         -0.417248       -0.142687        0.259126
         -0.347100       -0.139067        0.101520
         -0.034687       -0.107236       -0.263468
          0.133477       -0.041166       -0.452417
          0.070316        0.033010       -0.258395
          0.017988        0.020828       -0.004044
          0.129875       -0.106943       -0.042459
          0.239563       -0.227133       -0.149522
          0.102708       -0.168317        0.090335
         -0.211191        0.116161        0.492292
         -0.351149        0.445453        0.474354
         -0.163486        0.498908       -0.008158
          0.083672        0.145520       -0.339340
          0.082657       -0.324813       -0.148669
         -0.124595       -0.493212        0.173640
         -0.285113       -0.314910        0.097113
         -0.266381       -0.097626       -0.272666
         -0.113060       -0.014843       -0.374871
          0.075799        0.061877        0.000753
          0.212898        0.224266        0.455672
          0.237755        0.329265        0.569955
          0.136845        0.254635        0.409418
         -0.015403        0.118391        0.275017
         -0.049893        0.088758        0.244898
          0.115162        0.132243        0.226244
          0.258757        0.101097        0.221689
          0.098687       -0.035473        0.254311
         -0.192329       -0.183016        0.214968
         -0.135737       -0.269893        0.048491
          0.259903       -0.276858       -0.072660
          0.406732       -0.169459        0.013910
          0.079300        0.059080        0.202583
         -0.180772        0.288317        0.278541
          0.020027        0.355669        0.182723
          0.264945        0.252484       -0.011872
          0.100552        0.099234       -0.222911
         -0.166677       -0.062681       -0.362600
         -0.084927       -0.278666       -0.391822
          0.123577       -0.490676       -0.427364
          0.076420       -0.543585       -0.617413
          0.031978       -0.402016       -0.892399
          0.388930       -0.195057       -1.010856
          0.816019       -0.048540       -0.826495
          0.700932       -0.008651       -0.371837
          0.167293       -0.079496        0.205086
         -0.144159       -0.190386        0.638457
         -0.102296       -0.186061        0.673069
         -0.142333        0.016354        0.389165
         -0.411254        0.315114        0.195215
         -0.548523        0.547522        0.302893
         -0.322741        0.628496        0.449342
          0.049955        0.520767        0.355431
          0.269853        0.239840        0.166108
          0.265078       -0.037206        0.131494
          0.100892       -0.082044        0.127942
         -0.172394        0.047532       -0.112120
         -0.514707        0.003859       -0.482556
         -0.828555       -0.366331       -0.619492
         -0.935674       -0.755941       -0.431141
         -0.674946       -0.794440       -0.148209
         -0.108254       -0.505879        0.095049
          0.401610       -0.178772        0.383525
          0.454711        0.029056        0.714354
          0.020860        0.138978        0.879027
         -0.492071        0.171348        0.751097
         -0.653743        0.165633        0.466913
         -0.424901        0.261706        0.207212
         -0.056599        0.499987        0.002291
          0.301635        0.634973       -0.111546
          0.659159        0.438456        0.007267
          0.888674        0.116820        0.285704
          0.675814        0.085956        0.246741
         -0.088478        0.342089       -0.444777
         -1.000420        0.424179       -1.357062
         -1.378273        0.082777       -1.675288
         -0.858873       -0.357342       -1.179416
          0.216219       -0.471830       -0.385264
          1.078218       -0.307182        0.228893
          1.283098       -0.263534        0.587631
          1.060987       -0.573889        0.618397
          0.807376       -1.070425        0.121919
          0.536293       -1.344285       -0.754576
          0.127323       -1.048397       -1.385107
         -0.232150       -0.208262       -1.282152
         -0.277255        0.708952       -0.609865
         -0.085471        1.217924        0.088385
          0.090694        1.314964        0.498498
          0.152415        1.349854        0.693665
          0.057741        1.467368        0.773149
         -0.250752        1.472144        0.618963
         -0.576662        1.207571        0.194710
         -0.530710        0.747622       -0.117601
         -0.093455        0.197255        0.104045
          0.294912       -0.427615        0.626258
          0.357227       -1.066618        0.739032
          0.214974       -1.514947        0.220740
         -0.061001       -1.504094       -0.417248
         -0.537223       -0.914764       -0.764147
         -0.991007       -0.036421       -0.901389
         -1.034708        0.438683       -0.742158
         -0.734304       -0.057160        0.167053
         -0.510098       -1.360133        1.657181
         -0.430731       -2.602439        2.508663
         -0.215483       -2.852962        1.777662
          0.110605       -1.786381        0.079723
          0.212016        0.011110       -1.150077
          0.087530        1.367392       -1.285141
          0.115254        1.540577       -0.742935
          0.426714        1.020441       -0.062200
          0.743546        0.921001        0.418597
          0.836752        1.520960        0.297118
          0.739713        1.961372       -0.540124
          0.572787        1.550043       -1.389729
          0.478923        0.716946       -1.345661
          0.596456        0.292152       -0.422351
          0.843935        0.371035        0.547585
          0.889724        0.410474        1.019164
          0.506428        0.107496        1.133323
         -0.171555       -0.353457        1.133287
         -0.797350       -0.755941        1.004838
         -1.082425       -1.042906        0.707899
